Date of occurrence,Sea area of occurrence,State Reporting,Competent authority,Casualty Report Nr.,Occurrence severity,Latitude,Longitude,Third party/other damage,Time (LT) of occurrence,Lives lost Occurrence-Total,People Injured Occurrence-Total,Port of accident,Investigation Status,Directive 2009/18,National location,Missing people Occurrence - Total,Loss / damage to ship or equipment,Did the ship sink?,Pollution (bunkers),Pollution (cargo),Place on board,Ship operation,Poll. quantity/bunker,Poll. quantity/cargo,Ship’s routeing,Voyage segment,Cargo damage,IMO number,Name of ship,Ship / craft type,Port of departure,Port of destination,Occurrence with ship(s),Deviation (CE),Occurrence with person(s),Release of pollutants in the air
2024-08-13,Internal waters - Port area,Greece,Greece - HBMCI,2024/003981,Less Serious,37°56.676' N,23°38.524' E,,13:20,0,0,GREECE - Piraeus,Not Investigated,Yes,Greece - Saronicos,0,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Ship - Bow - Port - Above the waterline,Normal service - Alongside,0.000,0.000,No routeing system,Departure,No,,,Passenger ship - Passenger and Ro-Ro cargo - Domestic - Class C,GREECE - Piraeus,GREECE - Aegina,Damage / loss of equipment,,,No
2024-11-07,Internal waters - Port area,Greece,Greece - HBMCI,2024/005092,Less Serious,29°36.414' N,48°45.934' E,,16:10,0,1,IRAQ - Khor al Zubair,Not Investigated,Yes,,0,,,No,No,Engine department - Engine room,Other,0.000,0.000,No routeing system,Mid-water,,,,Cargo ship - Liquid Cargo - Oil tanker - Crude oil,SINGAPORE - Singapore,Unknown,,Body movement without any physical stress (generally leading to an external injury) - Being caught or carried away; by something or by momentum,Accident,
2024-11-11,Internal waters - Port area,Greece,Greece - HBMCI,2024/005040,Less Serious,37°56.875' N,23°36.948' E,,08:20,0,0,GREECE - Drapetzona,Not Investigated,Yes,Greece - Saronicos,0,Material damage - Affecting marine infrastructure or other ship,No,No,No,Accommodation - Cabin space - crew,Normal service - Alongside,0.000,0.000,No routeing system,Anchored or alongside,No,,,Cargo ship - Solid Cargo - Ro-Ro Cargo,GREECE - Piraeus,GREECE - Piraeus,Fire/Explosion - Fire,,,No
2024-12-11,Internal waters - Port area,Norway,Norway - NSIA,2024/005363,Less Serious,,,,12:30,0,1,,Not Investigated,Yes,,0,,,,,Ship - Deck - Forecastle deck,Normal service - Anchoring,,,Unknown,Arrival,,,,Service ship - Special purpose ship,None,ANGOLA - Luanda,,Body movement without any physical stress (generally leading to an external injury) - Being caught or carried away; by something or by momentum,Accident,
2024-08-27,High sea - Within EEZ,Germany,Germany - BSU,2024/003750,Serious,54°33.1' N,13°9.4' E,,11:50,0,0,,Not Investigated,Yes,Germany - Ostsee / Boddengewässer Rügen,0,,No,No,No,Ship - Keel,Normal service - Manoeuvring,0.000,0.000,No routeing system,Transit,No,,,Recreational craft - Sailboat (sail only),GERMANY - Emden,IRELAND - Dublin; Dublin,Grounding/stranding - Power,,,No
2024-08-27,High sea - Within EEZ,Germany,Germany - BSU,2024/003750,Serious,54°33.1' N,13°9.4' E,,11:50,0,0,,Not Investigated,Yes,Germany - Ostsee / Boddengewässer Rügen,0,,No,No,No,Ship - Keel,Normal service - Manoeuvring,0.000,0.000,Two-way route,Transit,No,,,Recreational craft - Sailboat (sail only),GERMANY - Emden,IRELAND - Dublin; Dublin,Grounding/stranding - Power,,,No
2024-11-23,Internal waters - Channel; river,Germany,Germany - BSU,2024/005273,Marine incident,54°15.786' N,9°37.57' E,,05:45,0,0,,Not Investigated,Yes,Germany - NOK / Strecke Breiholz - Kiel,0,,No,No,No,Engine department - Engine room,Normal service - Manoeuvring,0.000,0.000,Pilotage area,Transit,No,,,Cargo ship - Solid Cargo - Ro-Ro Cargo,GERMANY - Cuxhaven,SWEDEN - Sodertalje,Loss of control - Loss of propulsion power,,,No
2024-11-01,Internal waters - Port area,Germany,Germany - BSU,2025/000277,Serious,53°32.389' N,9°54.827' E,,14:05,0,0,GERMANY - Hamburg,Not Investigated,Yes,Germany - Elbe / Hafen,0,,No,No,No,Ship - Stern,Normal service - Berthing,0.000,0.000,Pilotage area,Arrival,No,,,Cargo ship - Solid Cargo - Container Ship,Unknown,GERMANY - Hamburg,Collision - Ship not underway,,,No
2024-11-01,Internal waters - Port area,Germany,Germany - BSU,2025/000277,Serious,53°32.389' N,9°54.827' E,,14:05,0,0,GERMANY - Hamburg,Not Investigated,Yes,Germany - Elbe / Hafen,0,,No,,,Ship - Bow - Port - Above the waterline,Normal service - At anchor,,,Pilotage area,Anchored or alongside,,,,Cargo ship - Solid Cargo - Container Ship,Unknown,Unknown,Collision - With other ship,,,No
2024-10-22,Internal waters - Port area,Lithuania,Lithuania - TAITS,2024/004660,Less Serious,55°43.7' N,21°4.9' E,Material damage - With operational consequences,20:33,0,0,LITHUANIA - Klaipeda,Not Investigated,Yes,Lithuania,0,No damage,No,No,No,N.A.,Normal service - In passage - Displacement mode,0.000,0.000,Two-way route,Departure,No,,,Passenger ship - Passenger and Ro-Ro cargo,LITHUANIA - Klaipeda,SWEDEN - Karlshamn,Contact - Flying object,,,n/a
2024-11-03,Internal waters - Port area,Cyprus,Cyprus - MAIC,2024/005213,Less Serious,54°6.487' N,3°13.529' W,No,08:00,0,0,UNITED KINGDOM - Barrow in Furness,Not Investigated,Yes,,0,Minor damage (less than material damage),No,No,No,Ship - Propeller/rudder/thruster,Normal service - Alongside,0.000,0.000,Unknown,Anchored or alongside,No,,,Passenger ship - Passenger and Ro-Ro cargo,IRELAND - Dublin; Dublin,Unknown,Loss of control - Loss of containment,,,No
2024-09-21,Internal waters - Channel; river,Malta,Malta - MSIU,2024/004229,Less Serious,46°12.1' N,123°25.7' W,No,14:00,0,0,,Not Investigated,Yes,,0,Minor damage (less than material damage),No,No,No,Engine department - Engine room,Normal service - Under pilotage,0.000,0.000,Pilotage area,Transit,No,,,Cargo ship - Solid Cargo - Bulk Carrier,UNITED STATES - US - Longview,KOREA; REPUBLIC OF - Inchon,Damage / loss of equipment,,,No
2024-09-21,Internal waters - Channel; river,Malta,Malta - MSIU,2024/004229,Less Serious,46°12.1' N,123°25.7' W,No,14:00,0,0,,Not Investigated,Yes,,0,Minor damage (less than material damage),No,No,No,Engine department - Engine room,Normal service - Under pilotage,0.000,0.000,Recommended route,Transit,No,,,Cargo ship - Solid Cargo - Bulk Carrier,UNITED STATES - US - Longview,KOREA; REPUBLIC OF - Inchon,Damage / loss of equipment,,,No
2024-09-21,Internal waters - Channel; river,Malta,Malta - MSIU,2024/004229,Less Serious,46°12.1' N,123°25.7' W,No,14:00,0,0,,Not Investigated,Yes,,0,Minor damage (less than material damage),No,No,No,Engine department - Engine room,Normal service - Manoeuvring,0.000,0.000,Pilotage area,Transit,No,,,Cargo ship - Solid Cargo - Bulk Carrier,UNITED STATES - US - Longview,KOREA; REPUBLIC OF - Inchon,Damage / loss of equipment,,,No
2024-09-21,Internal waters - Channel; river,Malta,Malta - MSIU,2024/004229,Less Serious,46°12.1' N,123°25.7' W,No,14:00,0,0,,Not Investigated,Yes,,0,Minor damage (less than material damage),No,No,No,Engine department - Engine room,Normal service - Manoeuvring,0.000,0.000,Recommended route,Transit,No,,,Cargo ship - Solid Cargo - Bulk Carrier,UNITED STATES - US - Longview,KOREA; REPUBLIC OF - Inchon,Damage / loss of equipment,,,No
2024-12-11,Territorial sea,Italy,Italy - DIGIFEMA,2024/005442,Very serious,43°54' N,13°4' E,,07:30,0,0,,Ongoing,Yes,Italy - Pesaro,0,,,No,No,Bridge - Other space,Fishing - Fishing,0.000,0.000,Unknown,Transit,,,,Fishing vessel - Other,ITALY - Ancona,ITALY - Ancona,,Body movement under or with physical stress (generally leading to an internal injury) - Other,Accident,
2024-11-07,High sea - Within EEZ,Malta,Malta - MSIU,2024/005109,Serious,39°45.35' N,5°54.68' E,No,19:10,0,1,,Not Investigated,Yes,,0,No damage,No,No,n/a,Accommodation - Theatre,Normal service - In passage - Displacement mode,0.000,0,No routeing system,Transit,n/a,,,Passenger ship - Only passenger - International,MALTA - Valletta,SPAIN - Barcelona,,Body movement under or with physical stress (generally leading to an internal injury) - Treading badly; twisting leg or ankle; slipping without falling,Accident,
2024-10-15,High sea - Within EEZ,Belgium,Belgium - FEBIMA,2024/004665,Less Serious,51°21' N,3°17' E,,14:29,0,0,,Not Investigated,Yes,,0,No damage,No,No,No,Ship - Bow - Port - Below the waterline,Unknown,0.000,0.000,Unknown,Unknown,No,,,Unknown,Unknown,Unknown,Damage / loss of equipment,,,No
2024-10-14,Territorial sea,Spain,Spain - CIAIM,2024/005009,Serious,43°44.9' N,5°46.8' W,No,18:45,0,0,,Not Investigated,Yes,Spain - Atlántico - Asturias,0,Material damage - Affecting performance or operational characteristics of the ship,No,No,No,Engine department - Engine room,Normal service - In passage - Displacement mode,0.000,0.000,No routeing system,Mid-water,No,,,Fishing vessel - Trawler - Stern,SPAIN - Avilés,SPAIN - Avilés,Loss of control - Loss of propulsion power,,,No
2024-11-17,Territorial sea,Germany,Germany - BSU,2024/005180,Serious,54°3.273' N,7°27.913' E,,19:10,0,0,,Not Investigated,Yes,Germany - Nordsee / Verkehrstrennungsgebiete,0,,No,No,No,Engine department - Engine room,Normal service - Manoeuvring,0.000,0.000,In a traffic lane,Transit,No,,,Cargo ship - Solid Cargo - General Cargo,Unknown,Unknown,Loss of control - Loss of propulsion power,,,No
2024-10-10,Territorial sea,France,France - BEAmer,2024/004343,Less Serious,43°9.35' N,9°35.15' E,,22:56,0,0,,Not Investigated,Yes,France - SRR LA GARDE,0,,No,No,No,Engine department - Engine room,Normal service - In passage - Displacement mode,0.000,0.000,Unknown,Transit,No,,,Cargo ship - Solid Cargo - Container Ship,ITALY - Salerno,ITALY - Genoa,Loss of control - Loss of propulsion power,,,No
2024-08-21,High sea - Within EEZ,Malta,Malta - MSIU,2024/003677,Less Serious,50°8.8' N,3°19.9' W,No,10:30,0,0,,Not Investigated,Yes,,0,Minor damage (less than material damage),No,No,No,Engine department - Engine room,Normal service - In passage - Displacement mode,0.000,0.000,No routeing system,Transit,No,,,Cargo ship - Solid Cargo - Ro-Ro Cargo,NETHERLANDS - Rotterdam,IRELAND - Dublin; Dublin,Damage / loss of equipment,,,No
2024-10-15,Internal waters - Port area,Greece,Greece - HBMCI,2024/004572,Marine incident,39°29.833' N,20°15.708' E,No,18:49,0,0,GREECE - Igoumenitsa,Not Investigated,Yes,Greece - North Ionio,0,,No,No,No,Cargo and tank areas - Vehicle cargo space,Normal service - Alongside,0.000,0.000,No routeing system,Anchored or alongside,No,,,Passenger ship - Passenger and Ro-Ro cargo - International,GREECE - Igoumenitsa,ITALY - Ancona,Fire/Explosion - Fire,,,No
2024-08-04,Territorial sea,Greece,Greece - HBMCI,2025/001861,Very serious,40°19.034' N,23°58.165' E,,09:50,1,0,,Ongoing,Yes,Greece - NorthWest Aegean,0,,,No,No,Cargo and tank areas - Open deck cargo space,Normal service - In passage - Non-displacement mode,0.000,0.000,No routeing system,Mid-water,,,,Passenger ship - Passenger and Ro-Ro cargo,GREECE - Ouranopolis,GREECE - Dafni,,Body movement without any physical stress (generally leading to an external injury) - Being caught or carried away; by something or by momentum,Accident,No
2024-09-26,Internal waters - Port area,Netherlands,Netherlands - DSB,2024/004140,Serious,39°17' N,76°36' W,,23:00,0,0,,Not Investigated,Yes,,0,,,No,No,Ship - Deck - Main deck,Normal service - Alongside,0.000,0.000,Pilotage area,Anchored or alongside,,,,Cargo ship - Solid Cargo - General Cargo,Unknown,UNITED STATES - US - Baltimore,,Body movement without any physical stress (generally leading to an external injury) - Being caught or carried away; by something or by momentum,Accident,
2024-09-24,Internal waters - Archipelago fairway,Greece,Greece - HBMCI,2024/004223,Less Serious,37°56.213' N,21°8.962' E,No,16:35,0,0,GREECE - Kyllini,Not Investigated,Yes,Greece - South Ionio,0,,No,No,No,Engine department - Engine room,Normal service - Berthing,0.000,0.000,No routeing system,Arrival,No,,,Passenger ship - Passenger and Ro-Ro cargo - Domestic - Class C,GREECE - Zakynthos,GREECE - Kyllini,Grounding/stranding - Drift,,,No
2024-09-24,Internal waters - Archipelago fairway,Greece,Greece - HBMCI,2024/004223,Less Serious,37°56.213' N,21°8.962' E,No,16:35,0,0,GREECE - Kyllini,Not Investigated,Yes,Greece - South Ionio,0,,No,No,No,Engine department - Engine room,Normal service - Berthing,0.000,0.000,No routeing system,Arrival,No,,,Passenger ship - Passenger and Ro-Ro cargo - Domestic - Class C,GREECE - Zakynthos,GREECE - Kyllini,Loss of control - Loss of electrical power,,,No
2024-09-24,Internal waters - Archipelago fairway,Greece,Greece - HBMCI,2024/004223,Less Serious,37°56.213' N,21°8.962' E,No,16:35,0,0,GREECE - Kyllini,Not Investigated,Yes,Greece - South Ionio,0,,No,No,No,Ship - Hull - Under waterline,Normal service - Berthing,0.000,0.000,No routeing system,Arrival,No,,,Passenger ship - Passenger and Ro-Ro cargo - Domestic - Class C,GREECE - Zakynthos,GREECE - Kyllini,Grounding/stranding - Drift,,,No
2024-09-24,Internal waters - Archipelago fairway,Greece,Greece - HBMCI,2024/004223,Less Serious,37°56.213' N,21°8.962' E,No,16:35,0,0,GREECE - Kyllini,Not Investigated,Yes,Greece - South Ionio,0,,No,No,No,Ship - Hull - Under waterline,Normal service - Berthing,0.000,0.000,No routeing system,Arrival,No,,,Passenger ship - Passenger and Ro-Ro cargo - Domestic - Class C,GREECE - Zakynthos,GREECE - Kyllini,Loss of control - Loss of electrical power,,,No
2024-10-27,Internal waters - Archipelago fairway,Norway,Norway - NSIA,2024/004708,Less Serious,,,,18:00,0,1,,Not Investigated,Yes,,0,,,,,Pump room - Pump room,Normal service - In passage - Transitional mode,,,Unknown,Mid-water,,,,Passenger ship - Passenger and Ro-Ro cargo,NORWAY - Other,NORWAY - Other,,No information,Accident,
2024-08-09,High sea - Outside EEZ,Malta,Malta - MSIU,2024/003754,Serious,28°14.3' N,130°20.6' E,No,15:00,0,1,,Not Investigated,Yes,,0,No damage,No,No,No,Engine department - Engine room,Normal service - Cleaning/washing,0.000,0.000,No routeing system,Transit,No,,,Cargo ship - Liquid Cargo - Liquified gas tanker - LNG - Type 2G,SINGAPORE - Singapore,JAPAN - Himeji,,Body movement without any physical stress (generally leading to an external injury) - Uncoordinated movements; spurious or untimely actions,Accident,
2024-08-09,High sea - Outside EEZ,Malta,Malta - MSIU,2024/003754,Serious,28°14.3' N,130°20.6' E,No,15:00,0,1,,Not Investigated,Yes,,0,No damage,No,No,No,Engine department - Engine room,Normal service - Cleaning/washing,0.000,0.000,No routeing system,Transit,No,,,Cargo ship - Liquid Cargo - Liquified gas tanker - LNG - Type 2G,SINGAPORE - Singapore,JAPAN - Himeji,,Body movement under or with physical stress (generally leading to an internal injury) - Treading badly; twisting leg or ankle; slipping without falling,Accident,
2024-08-09,High sea - Outside EEZ,Malta,Malta - MSIU,2024/003754,Serious,28°14.3' N,130°20.6' E,No,15:00,0,1,,Not Investigated,Yes,,0,No damage,No,No,No,Engine department - Engine room,Normal service - In passage - Displacement mode,0.000,0.000,No routeing system,Transit,No,,,Cargo ship - Liquid Cargo - Liquified gas tanker - LNG - Type 2G,SINGAPORE - Singapore,JAPAN - Himeji,,Body movement without any physical stress (generally leading to an external injury) - Uncoordinated movements; spurious or untimely actions,Accident,
2024-08-09,High sea - Outside EEZ,Malta,Malta - MSIU,2024/003754,Serious,28°14.3' N,130°20.6' E,No,15:00,0,1,,Not Investigated,Yes,,0,No damage,No,No,No,Engine department - Engine room,Normal service - In passage - Displacement mode,0.000,0.000,No routeing system,Transit,No,,,Cargo ship - Liquid Cargo - Liquified gas tanker - LNG - Type 2G,SINGAPORE - Singapore,JAPAN - Himeji,,Body movement under or with physical stress (generally leading to an internal injury) - Treading badly; twisting leg or ankle; slipping without falling,Accident,
2024-11-21,Internal waters - Port area,Greece,Greece - HBMCI,2024/005179,Less Serious,38°19.336' N,21°43.857' E,,09:10,0,0,,Not Investigated,Yes,Greece - Patraicos,0,,No,No,No,Ship - Hull - Under waterline,Normal service - At anchor,0.000,0.000,No routeing system,Anchored or alongside,No,,,Cargo ship - Solid Cargo - General Cargo,GREECE - Korinthos,MALTA - Valletta,Grounding/stranding - Drift,,,No
2024-10-06,Internal waters - Port area,Ireland,Ireland - MCIB,2025/000013,Serious,53°21.853' N,6°11.777' W,,08:00,0,0,,Not Investigated,Yes,,0,,,No,No,Engine department - Engine room,Normal service - Alongside,0.000,0.000,Unknown,Anchored or alongside,,,,Cargo ship - Solid Cargo - Ro-Ro Cargo,UNITED KINGDOM - Liverpool,IRELAND - Dublin; Dublin,,Breakage; bursting; splitting; slipping; fall; collapse of Material Agent - Slip; fall; collapse of Material Agent - from below (dragging the victim down),Accident,
2024-08-02,Internal waters - Channel; river,Germany,Germany - BSU,2024/003542,Marine incident,53°53.966' N,9°9.555' E,,16:20,0,0,GERMANY - Brunsbuttel,Not Investigated,Yes,Germany - NOK / Hafen,0,,No,No,No,Ship - Other,Normal service - Alongside,0.000,0.000,Pilotage area,Anchored or alongside,No,,,Cargo ship - Solid Cargo - General Cargo,GERMANY - Brunsbuttel,GERMANY - Brunsbuttel,Damage / loss of equipment,,,No
2024-10-07,Internal waters - Channel; river,Germany,Germany - BSU,2024/004717,Marine incident,53°53.69' N,9°8.82' E,,10:18,0,0,,Not Investigated,Yes,Germany - NOK / Schleuse Brunsbüttel,0,Minor damage (less than material damage),No,No,No,Ship - Unknown,Normal service - In passage - Transitional mode,0.000,0.000,Pilotage area,Transit,No,,,Cargo ship - Solid Cargo - Container Ship,NETHERLANDS - Rotterdam,FINLAND - Helsinki (Helsingfors),Contact - Shore object,,,No
2024-12-12,Internal waters - Port area,Italy,Italy - DIGIFEMA,2024/005444,Serious,42°57.523' N,13°53.225' E,,12:00,0,1,ITALY - San Benedetto del Tronto,Not Investigated,Yes,Italy - S. Benedetto del Tronto,0,,,No,No,Ship - Unknown,Normal service - Cleaning/washing,0.000,0.000,Unknown,Anchored or alongside,,,,Fishing vessel - Other,ITALY - San Benedetto del Tronto,ITALY - San Benedetto del Tronto,,Body movement under or with physical stress (generally leading to an internal injury) - Other,Accident,
2024-10-02,Internal waters - Port area,Portugal,Portugal - GAMA,2024/004135,Serious,51°30.2' N,2°42.3' W,No,11:50,0,0,UNITED KINGDOM - Bristol,Not Investigated,Yes,,0,Material damage - Affecting structural integrity of the ship,No,No,No,Ship - Hull - Above waterline,Normal service - Alongside,0.000,0.000,Pilotage area,Anchored or alongside,Yes,,,Cargo ship - Solid Cargo - General Cargo,UNITED KINGDOM - Avonmouth,TURKEY - Nemrut Bay,Fire/Explosion - Fire,,,Yes
2024-11-08,Internal waters - Port area,Norway,Norway - NSIA,2024/005148,Less Serious,62°56.938' N,7°0.495' E,,10:10,0,0,,Not Investigated,Yes,,0,,No,,,Ship - Keel,Normal service - Manoeuvring,,,Unknown,Arrival,No,,,Fishing vessel,NORWAY - Other,NORWAY - Other,Grounding/stranding - Power,,,No
2024-11-08,Internal waters - Port area,Norway,Norway - NSIA,2024/005148,Less Serious,62°56.938' N,7°0.495' E,,10:10,0,0,,Not Investigated,Yes,,0,,No,,,Ship - Propeller/rudder/thruster,Normal service - Manoeuvring,,,Unknown,Arrival,No,,,Fishing vessel,NORWAY - Other,NORWAY - Other,Grounding/stranding - Power,,,No
2024-10-01,Internal waters - Channel; river,Germany,Germany - BSU,2024/005362,Less Serious,53°10.44' N,8°34.75' E,,23:25,0,0,,Not Investigated,Yes,Germany - Weser / Fluss,0,Minor damage (less than material damage),No,No,No,Ship - Unknown,Normal service - Manoeuvring,0.000,0.000,No routeing system,Unknown,No,,,Cargo ship - Solid Cargo - Bulk Carrier,GERMANY - Bremen,UNITED STATES - US - Cape Canaveral,Collision - With other ship,,,No
2024-10-01,Internal waters - Channel; river,Germany,Germany - BSU,2024/005362,Less Serious,53°10.44' N,8°34.75' E,,23:25,0,0,,Not Investigated,Yes,Germany - Weser / Fluss,0,Minor damage (less than material damage),No,No,No,Ship - Unknown,Normal service - Manoeuvring,0.000,0.000,Two-way route,Unknown,No,,,Cargo ship - Solid Cargo - Bulk Carrier,GERMANY - Bremen,UNITED STATES - US - Cape Canaveral,Collision - With other ship,,,No
2024-10-01,Internal waters - Channel; river,Germany,Germany - BSU,2024/005362,Less Serious,53°10.44' N,8°34.75' E,,23:25,0,0,,Not Investigated,Yes,Germany - Weser / Fluss,0,Minor damage (less than material damage),No,,,,,,,No routeing system,,,,,Inland waterway vessel - Other,,,Collision - With other ship,,,No
2024-10-01,Internal waters - Channel; river,Germany,Germany - BSU,2024/005362,Less Serious,53°10.44' N,8°34.75' E,,23:25,0,0,,Not Investigated,Yes,Germany - Weser / Fluss,0,Minor damage (less than material damage),No,,,,,,,Two-way route,,,,,Inland waterway vessel - Other,,,Collision - With other ship,,,No
2024-10-28,Internal waters - Port area,Sweden,Sweden - SHK,2024/005243,Less Serious,57°42.433' N,18°48.577' E,,08:00,0,1,SWEDEN - Slite,Not Investigated,Yes,,0,,n/a,No,No,Ship - Deck - Main deck,Normal service - Unloading - Ship-to-shore,0.000,0.000,No routeing system,Anchored or alongside,n/a,,,Cargo ship - Solid Cargo - General Cargo,Unknown,Unknown,,Loss of control (total or partial) of machine; means of transport or handling equipment; handheld tool; object; animal - Loss of control (total or partial) - of machine (including unwanted start-up) or of the material being worked by the machine,Accident,n/a
2024-12-13,Internal waters - Port area,Malta,Malta - MSIU,2025/000177,Less Serious,35°53.09' N,14°29.9' E,No,13:00,0,0,MALTA - Valletta,Not Investigated,Yes,Malta,0,Minor damage (less than material damage),No,No,No,Engine department - Engine room,Normal service - Starting/stopping engine,0.000,0.000,Pilotage area,Departure,No,,,Cargo ship - Liquid Cargo - Oil tanker - Product carrier,MALTA - Valletta,MALTA - Marsaxlokk,Damage / loss of equipment,,,No
2024-11-13,Internal waters - Other,Malta,Malta - MSIU,2024/004963,Serious,24°13.5' S,46°14.6' W,No,11:00,0,1,,Not Investigated,Yes,,0,No damage,No,No,No,Engine department - Workshop / stores,Normal service - At anchor,0.000,0.000,No routeing system,Anchored or alongside,No,,,Cargo ship - Solid Cargo - Container Ship,BRAZIL - Rio de Janeiro,BRAZIL - Santos,,Loss of control (total or partial) of machine; means of transport or handling equipment; handheld tool; object; animal - Loss of control (total or partial) - of hand-held tool (motorised or not) or of the material being worked by the tool,Accident,
2024-11-13,Internal waters - Other,Malta,Malta - MSIU,2024/004963,Serious,24°13.5' S,46°14.6' W,No,11:00,0,1,,Not Investigated,Yes,,0,No damage,No,No,No,Engine department - Workshop / stores,Normal service - Maintenance,0.000,0.000,No routeing system,Anchored or alongside,No,,,Cargo ship - Solid Cargo - Container Ship,BRAZIL - Rio de Janeiro,BRAZIL - Santos,,Loss of control (total or partial) of machine; means of transport or handling equipment; handheld tool; object; animal - Loss of control (total or partial) - of hand-held tool (motorised or not) or of the material being worked by the tool,Accident,
2024-10-09,Internal waters - Archipelago fairway,Finland,Finland - SIA,2024/004259,Less Serious,60°14.8' N,25°53.95' E,,04:55,0,0,,Not Investigated,Yes,,0,,No,No,No,Ship - Bow - Starboard - Above the waterline,Normal service - In passage,0.000,0.000,Recommended route,Arrival,No,,,Service ship - Other,Unknown,Unknown,Contact - Shore object,,,No
2024-09-23,Internal waters - Archipelago fairway,Norway,Norway - NSIA,2024/004288,Marine incident,62°50' N,6°33.7' E,,15:40,0,0,,Not Investigated,Yes,,0,,No,,,Engine department - Auxiliary engine room,Normal service - In passage - Transitional mode,,,Unknown,Mid-water,No,,,Passenger ship - Passenger and Ro-Ro cargo,NORWAY - Other,NORWAY - Other,Fire/Explosion - Fire,,,n/a
2024-12-14,Territorial sea,France,France - BEAmer,2024/005404,Less Serious,49°53.16' N,0°18.1' E,,08:06,0,0,,Not Investigated,Yes,France - SRR GRIS-NEZ,0,,No,No,No,Engine department - Engine room,Normal service - In passage - Displacement mode,0.000,0.000,Unknown,Unknown,No,,,Service ship - Offshore supply ship,FRANCE - Fecamp,FRANCE - Fecamp,Fire/Explosion - Fire,,,No
2024-10-03,Internal waters - Channel; river,Germany,Germany - BSU,2024/005150,Less Serious,53°53.33' N,9°8.521' E,,00:12,0,0,,Not Investigated,Yes,Germany - NOK / Schleuse Brunsbüttel,0,,No,No,No,Ship - Bow - Port - Above the waterline,Normal service - In passage - Transitional mode,0.000,0.000,Pilotage area,Transit,No,,,Cargo ship - Solid Cargo - General Cargo,Unknown,Unknown,Contact - Shore object,,,No
2024-11-19,Internal waters - Port area,Norway,Norway - NSIA,2025/000075,Less Serious,55°27' N,8°28' E,,15:00,0,0,,Not Investigated,Yes,,0,,No,,,Ship - Hull - Under waterline,Normal service - Loading - Shore-to-ship,,,Unknown,Anchored or alongside,No,,,Cargo ship - Solid Cargo - General Cargo,DENMARK - Esbjerg,DENMARK - Esbjerg,Contact - Shore object,,,No
2024-11-19,Internal waters - Port area,Norway,Norway - NSIA,2025/000075,Less Serious,55°27' N,8°28' E,,15:00,0,0,,Not Investigated,Yes,,0,,No,,,Engine department - Engine room,Normal service - Loading - Shore-to-ship,,,Unknown,Anchored or alongside,No,,,Cargo ship - Solid Cargo - General Cargo,DENMARK - Esbjerg,DENMARK - Esbjerg,Contact - Shore object,,,No
2024-08-30,Territorial sea,Portugal,Portugal - GAMA,2024/003905,Less Serious,35°12.4' S,55°35.5' W,,16:30,0,1,,Not Investigated,Yes,,0,,No,No,No,Ship - Stairs/ladders,Normal service - In passage - Displacement mode,0.000,0.000,Pilotage area,Transit,No,,,Cargo ship - Solid Cargo - Bulk Carrier,BRAZIL - Paranagua,ARGENTINA - San Lorenzo,,Slipping - Stumbling and falling - Fall of persons - Fall of person - to a lower level,Accident,No
2024-08-13,Internal waters - Port area,Norway,Norway - NSIA,2024/003881,Marine incident,,,,18:30,0,0,,Not Investigated,Yes,,0,,,,,Accommodation - Galley spaces,Normal service - Moored,,,Unknown,Anchored or alongside,,,,Passenger ship - Passenger and Ro-Ro cargo,NORWAY - Sandefjord,SWEDEN - Stromstad,,Deviation due to electrical problems; explosion; fire - Electrical problem - leading to direct contact,Accident,
2024-08-20,Internal waters - Archipelago fairway,Italy,Italy - DIGIFEMA,2024/003732,Serious,42°54' N,10°33' E,,15:30,0,0,,Not Investigated,Yes,Italy - Livorno,0,,No,No,No,Engine department - Engine room,Sailing - Running,0.000,0.000,Unknown,Transit,Yes,,,Passenger ship - Passenger and Ro-Ro cargo,ITALY - Piombino,ITALY - Portoferraio,Fire/Explosion - Fire,,,No
2024-09-17,Territorial sea,Netherlands,Netherlands - DSB,2024/004521,Serious,48°46' N,68°22' W,,21:30,0,0,,Not Investigated,Yes,,0,,,No,No,Accommodation - Cabin space - passengers,Normal service - In passage - Displacement mode,0.000,0.000,No routeing system,Mid-water,,,,Passenger ship - Only passenger,CANADA - Charlottetown,CANADA - La Baie and Trois-Rivieres,,Breakage; bursting; splitting; slipping; fall; collapse of Material Agent - Other,Accident,
2024-10-08,Territorial sea,Portugal,Portugal - GAMA,2024/004345,Marine incident,36°40.49' N,9°26.59' W,No,11:50,0,0,,Not Investigated,Yes,,0,Minor damage (less than material damage),No,No,No,Engine department - Engine room,Normal service - In passage - Displacement mode,0.000,0.000,No routeing system,Transit,No,,,Cargo ship - Liquid Cargo - Chemical tanker,SPAIN - Ceuta,FRANCE - Dunkerque,Damage / loss of equipment,,,No
2024-11-11,Territorial sea,France,France - BEAmer,2024/005142,Less Serious,16°0.9' N,61°24.76' W,,22:04,0,3,,Not Investigated,Yes,France - SRR ANTILLES GUYANE,0,,,No,No,Ship - Unknown,Normal service - In passage - Displacement mode,0.000,0.000,Unknown,Unknown,n/a,,,Passenger ship - Only passenger,GUADELOUPE - Other,GUADELOUPE - Other,,Other,Accident,n/a
