Date of occurrence,Sea area of occurrence,State Reporting,Competent authority,Casualty Report Nr.,Occurrence severity,Latitude,Longitude,Third party/other damage,Time (LT) of occurrence,Lives lost Occurrence-Total,People Injured Occurrence-Total,Port of accident,Investigation Status,Directive 2009/18,National location,Missing people Occurrence - Total,Loss / damage to ship or equipment,Did the ship sink?,Pollution (bunkers),Pollution (cargo),Place on board,Ship operation,Poll. quantity/bunker,Poll. quantity/cargo,Ship’s routeing,Voyage segment,Cargo damage,IMO number,Name of ship,Ship / craft type,Port of departure,Port of destination,Occurrence with ship(s),Deviation (CE),Occurrence with person(s),Release of pollutants in the air
2013-06-16,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,13/0669/MAIBUK,Less Serious,51°2' N,2°23' E,No,00:00,0,0,FRANCE - Dunkerque,Not Investigated,Yes,France,,,No,No,No,Ship - Other,Normal service - Manoeuvring,0,0,No routeing system,Arrival,No,,,Cargo ship - Liquid Cargo - Chemical tanker,FRANCE - Dunkerque,FRANCE - Dunkerque,Collision - Ship not underway,,,No
2013-06-16,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,13/0669/MAIBUK,Less Serious,51°2' N,2°23' E,No,00:00,0,0,FRANCE - Dunkerque,Not Investigated,Yes,France,,,No,No,No,Ship - Other,Normal service - Bunkering operations,0,0,No routeing system,Arrival,No,,,Cargo ship - Liquid Cargo - Chemical tanker,FRANCE - Dunkerque,FRANCE - Dunkerque,Collision - Ship not underway,,,No
2013-06-16,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,13/0669/MAIBUK,Less Serious,51°2' N,2°23' E,No,00:00,0,0,FRANCE - Dunkerque,Not Investigated,Yes,France,,No damage,No,No,No,Ship - Other,Normal service - Alongside,0,0,No routeing system,Arrival,No,,,Passenger ship - Passenger and Ro-Ro cargo,UNITED KINGDOM - Other,FRANCE - Other,Collision - With other ship,,,No
2013-06-16,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,13/0669/MAIBUK,Less Serious,51°2' N,2°23' E,No,00:00,0,0,FRANCE - Dunkerque,Not Investigated,Yes,France,,No damage,No,No,No,Ship - Other,Normal service - Bunkering operations,0,0,No routeing system,Arrival,No,,,Passenger ship - Passenger and Ro-Ro cargo,UNITED KINGDOM - Other,FRANCE - Other,Collision - With other ship,,,No
2013-05-06,Unknown,Norway,Norway - NMD,41/2014,Less Serious,,,No,19:05,0,1,,Not Investigated,Yes,Norway - Nordland,,,,,,Engine department - Engine room,Normal service - In passage - Displacement mode,,,No routeing system,Unknown,,,,Passenger ship - Only passenger,Unknown,Unknown,,Body movement without any physical stress (generally leading to an external injury) - Uncoordinated movements; spurious or untimely actions,Accident,
2013-04-10,High sea - Within EEZ,United Kingdom,United Kingdom - MAIB,13/0378/MAIBUK,Marine incident,58°3' N,0°2' E,No,10:45,0,0,,Not Investigated,Yes,,,No damage,No,No,No,Engine department - Other,Special service - On Watch,0,0,No routeing system,Mid-water,No,,,Service ship - Other offshore ship,UNITED KINGDOM - Aberdeen,UNITED KINGDOM - Aberdeen,Fire/Explosion - Fire,,,No
2013-04-23,Internal waters - Port area,Germany,Germany - BSU,736/2013,Less Serious,53°53.677' N,9°8.839' E,Material damage,14:00,0,0,GERMANY - Brunsbuttel,Not Investigated,Yes,Germany - NOK / Schleuse Brunsbüttel,,No damage,No,No,No,,Normal service - In passage - Displacement mode,0,0,In a traffic lane,Transit,No,,,Cargo ship - Solid Cargo - Container Ship,GERMANY - Hamburg,SWEDEN - Stockholm,Contact - Shore object,,,No
2013-04-23,Internal waters - Port area,Germany,Germany - BSU,736/2013,Less Serious,53°53.677' N,9°8.839' E,Material damage,14:00,0,0,GERMANY - Brunsbuttel,Not Investigated,Yes,Germany - NOK / Schleuse Brunsbüttel,,No damage,No,No,No,,Normal service - Manoeuvring,0,0,In a traffic lane,Transit,No,,,Cargo ship - Solid Cargo - Container Ship,GERMANY - Hamburg,SWEDEN - Stockholm,Contact - Shore object,,,No
2013-04-23,Internal waters - Port area,Germany,Germany - BSU,736/2013,Less Serious,53°53.677' N,9°8.839' E,Material damage,14:00,0,0,GERMANY - Brunsbuttel,Not Investigated,Yes,Germany - NOK / Schleuse Brunsbüttel,,No damage,No,No,No,,Normal service - Under pilotage,0,0,In a traffic lane,Transit,No,,,Cargo ship - Solid Cargo - Container Ship,GERMANY - Hamburg,SWEDEN - Stockholm,Contact - Shore object,,,No
2013-04-30,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,13/0446/MAIBUK,Less Serious,54°51' N,5°48' W,No,15:00,0,0,UNITED KINGDOM - Larne,Not Investigated,Yes,United Kingdom - Northern Ireland,,Material damage,No,No,No,Cargo and tank areas - Ro-Ro vehicle deck ramp,Normal service - Alongside,0,0,No routeing system,Arrival,No,,,Passenger ship - Passenger and Ro-Ro cargo,UNITED KINGDOM - Larne,UNITED KINGDOM - Other,Damage / loss of equipment,,,Yes
2013-05-18,High sea - Within EEZ,Norway,Norway - NMD,32/2014,Less Serious,,,No,13:43,0,1,,Not Investigated,Yes,Norway - Møre og Romsdal,,,,,,Ship,Normal service,,,,Unknown,,,,Service ship - Floating platform,Unknown,Unknown,,Breakage; bursting; splitting; slipping; fall; collapse of Material Agent - Slip; fall; collapse of Material Agent - on the same level,Accident,
2013-07-31,Territorial sea,Norway,Norway - NSIA,2690/2014,Very serious,63°25.01' N,8°29.03' E,No,13:35,1,1,None,Finished,Yes,Norway - Sør-Trøndelag,,,,,,Ship - Deck - Freeboard deck,Other,,,,Anchored or alongside,,,Stålbjørn,Service ship - Other,NORWAY - Smola,NORWAY - Smola,,Loss of control (total or partial) of machine; means of transport or handling equipment; handheld tool; object; animal - Loss of control (total or partial) - of object (being carried; moved; handled; etc.),Accident,
2013-04-08,Territorial sea,Iceland,Iceland - ICETRA,2019/008763,Serious,63°27' N,20°40' W,,01:00,0,1,,Not Investigated,Yes,Iceland,,,,No,No,Ship - Deck - Shelter deck (fishing boat),Fishing - Gutting/handling/stowing fish,0.000,0.000,,Mid-water,,,,Fishing vessel - Trawler - Stern,ICELAND - Vestmannaeyjar - hofn,ICELAND - Vestmannaeyjar - hofn,,Body movement under or with physical stress (generally leading to an internal injury) - Treading badly; twisting leg or ankle; slipping without falling,Accident,
2013-07-18,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,13/0820/MAIBUK,Marine incident,23°51' S,151°16' E,No,11:00,0,0,AUSTRALIA - Gladstone,Not Investigated,Yes,,,No damage,No,No,No,Engine department - Engine room,Normal service - Alongside,0,0,No routeing system,Anchored or alongside,No,,,Cargo ship - Solid Cargo - Bulk Carrier,AUSTRALIA - Gladstone,AUSTRALIA - Weipa,Loss of control - Loss of electrical power,,,No
2013-05-07,Internal waters - Channel; river,Germany,Germany - BSU,872/2014,Serious,53°43.33' N,8°16.39' E,No,15:55,0,0,None,Finished,Yes,Germany - Weser / Fluss,0,Material damage,No,No,No,Ship - Over side,Normal service - In passage - Displacement mode,0,0,In a traffic lane,Mid-water,No,9153862,Maersk Kalmar,Cargo ship - Solid Cargo - Container Ship,BELGIUM - Antwerpen,GERMANY - Bremerhaven,Collision - With other ship,,,No
2013-05-07,Internal waters - Channel; river,Germany,Germany - BSU,872/2014,Serious,53°43.33' N,8°16.39' E,No,15:55,0,0,None,Finished,Yes,Germany - Weser / Fluss,0,Material damage,No,No,No,Ship - Over side,Normal service - Under pilotage,0,0,In a traffic lane,Mid-water,No,9153862,Maersk Kalmar,Cargo ship - Solid Cargo - Container Ship,BELGIUM - Antwerpen,GERMANY - Bremerhaven,Collision - With other ship,,,No
2013-05-07,Internal waters - Channel; river,Germany,Germany - BSU,872/2014,Serious,53°43.33' N,8°16.39' E,No,15:55,0,0,None,Finished,Yes,Germany - Weser / Fluss,0,Material damage,No,No,Unknown,Ship - Over side,Normal service - In passage - Displacement mode,0,,In a traffic lane,Mid-water,No,9483358,Conmar Avenue,Cargo ship - Solid Cargo - Container Ship,NORWAY - Rauma,GERMANY - Bremerhaven,Collision - With other ship,,,No
2013-05-07,Internal waters - Channel; river,Germany,Germany - BSU,872/2014,Serious,53°43.33' N,8°16.39' E,No,15:55,0,0,None,Finished,Yes,Germany - Weser / Fluss,0,Material damage,No,No,Unknown,Ship - Over side,Normal service - Under pilotage,0,,In a traffic lane,Mid-water,No,9483358,Conmar Avenue,Cargo ship - Solid Cargo - Container Ship,NORWAY - Rauma,GERMANY - Bremerhaven,Collision - With other ship,,,No
2013-05-30,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,13/0643/MAIBUK,Marine incident,60°36' N,1°4' W,No,11:00,0,0,UNITED KINGDOM - Other,Not Investigated,Yes,United Kingdom - Scotland,,No damage,No,No,No,Ship - Other,Normal service - Alongside,0,0,No routeing system,Anchored or alongside,No,,,Passenger ship - Passenger and Ro-Ro cargo,UNITED KINGDOM - Tofts Voe,UNITED KINGDOM - Other,Damage / loss of equipment,,,No
2013-04-17,Internal waters - Port area,Germany,Germany - BSU,702/2013,Less Serious,53°53.633' N,9°8.726' E,Material damage,12:12,,,GERMANY - Brunsbuttel,Not Investigated,Yes,Germany - NOK / Schleuse Brunsbüttel,,No damage,No,No,No,,Normal service - In passage - Displacement mode,0,0,In a traffic lane,Transit,Yes,,,Cargo ship - Solid Cargo - Container Ship,GERMANY - Hamburg,RUSSIAN FEDERATION - St Petersburg (Ex Leningrad),Contact - Shore object,,,No
2013-04-17,Internal waters - Port area,Germany,Germany - BSU,702/2013,Less Serious,53°53.633' N,9°8.726' E,Material damage,12:12,,,GERMANY - Brunsbuttel,Not Investigated,Yes,Germany - NOK / Schleuse Brunsbüttel,,No damage,No,No,No,,Normal service - Manoeuvring,0,0,In a traffic lane,Transit,Yes,,,Cargo ship - Solid Cargo - Container Ship,GERMANY - Hamburg,RUSSIAN FEDERATION - St Petersburg (Ex Leningrad),Contact - Shore object,,,No
2013-08-07,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,13/0939/MAIBUK,Less Serious,31°5' N,122°33' E,No,17:00,0,1,CHINA - Shanghai,Not Investigated,Yes,,,No damage,No,No,No,Engine department - Engine room,Normal service - Alongside,0,0,No routeing system,Anchored or alongside,No,,,Cargo ship - Solid Cargo - Container Ship,CHINA - Shanghai,KOREA; REPUBLIC OF - Busan (ex Pusan),,Loss of control (total or partial) of machine; means of transport or handling equipment; handheld tool; object; animal - Loss of control (total or partial) - of machine (including unwanted start-up) or of the material being worked by the machine,Accident,No
2013-07-26,Internal waters - Port area,Romania,Romania - CIIATN,1333/2013,Less Serious,44°20' N,28°39.9' E,No,07:35,0,0,ROMANIA - Midia,Not Investigated,Yes,Romania - Midia,,Material damage,No,No,No,Ship - Bulbous,Normal service - Berthing,0,0,Pilotage area,Arrival,No,,,Cargo ship - Solid Cargo - General Cargo,TURKEY - Iskenderun,ROMANIA - Midia,Contact - Shore object,,,No
2013-06-03,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,13/0603/MAIBUK,Less Serious,51°30.5' N,0°6.2' W,No,14:13,0,1,UNITED KINGDOM - London,Not Investigated,Yes,United Kingdom - England,,No damage,No,No,No,Ship - Over side,Normal service - In passage - Displacement mode,0,0,No routeing system,Transit,No,,,Service ship - Other,UNITED KINGDOM - London,UNITED KINGDOM - London,Loss of control - Loss of propulsion power,,,No
2013-07-05,High sea - Within EEZ,United Kingdom,United Kingdom - MAIB,13/0751/MAIBUK,Marine incident,56°41.5' N,2°20.2' E,No,14:58,0,0,,Not Investigated,Yes,,,No damage,No,No,No,Ship - Over side,Fishing - Fishing,0,0,No routeing system,Mid-water,No,,,Fishing vessel - Trawler - Stern,UNITED KINGDOM - Other,UNITED KINGDOM - Other,Loss of control - Loss of propulsion power,,,No
2013-07-27,Internal waters - Port area,Greece,Greece - HBMCI,1200/2013,Serious,35°0.12' N,25°44.11' E,No,07:15,0,0,GREECE - Ierapetra,Not Investigated,Yes,Greece - East Cretan,,Material damage,No,No,No,Engine department - Tunnel / duct keel,Normal service - Alongside,0,0,No routeing system,Anchored or alongside,No,,,Passenger ship - Only passenger,GREECE - Ierapetra,GREECE - Ierapetra,Flooding/Foundering - Flooding - Progressive,,,No
2013-07-27,Internal waters - Port area,Greece,Greece - HBMCI,1200/2013,Serious,35°0.12' N,25°44.11' E,No,07:15,0,0,GREECE - Ierapetra,Not Investigated,Yes,Greece - East Cretan,,Material damage,No,No,No,Engine department - Tunnel / duct keel,Normal service - Berthing,0,0,No routeing system,Anchored or alongside,No,,,Passenger ship - Only passenger,GREECE - Ierapetra,GREECE - Ierapetra,Flooding/Foundering - Flooding - Progressive,,,No
2013-07-27,Internal waters - Port area,Greece,Greece - HBMCI,1200/2013,Serious,35°0.12' N,25°44.11' E,No,07:15,0,0,GREECE - Ierapetra,Not Investigated,Yes,Greece - East Cretan,,Material damage,No,No,No,Engine department - Steering gear room,Normal service - Alongside,0,0,No routeing system,Anchored or alongside,No,,,Passenger ship - Only passenger,GREECE - Ierapetra,GREECE - Ierapetra,Flooding/Foundering - Flooding - Progressive,,,No
2013-07-27,Internal waters - Port area,Greece,Greece - HBMCI,1200/2013,Serious,35°0.12' N,25°44.11' E,No,07:15,0,0,GREECE - Ierapetra,Not Investigated,Yes,Greece - East Cretan,,Material damage,No,No,No,Engine department - Steering gear room,Normal service - Berthing,0,0,No routeing system,Anchored or alongside,No,,,Passenger ship - Only passenger,GREECE - Ierapetra,GREECE - Ierapetra,Flooding/Foundering - Flooding - Progressive,,,No
2013-06-27,Territorial sea,Malta,Malta - MSIU,975/2013,Less Serious,32°3' S,115°41.2' E,No,14:30,0,0,None,Not Investigated,Yes,,,No damage,No,No,No,Ship - Gangway,Normal service - Berthing,0,0,No routeing system,Arrival,No,,,Cargo ship - Solid Cargo - Bulk Carrier,AUSTRALIA - Albany,AUSTRALIA - Kwinana,Damage / loss of equipment,,,No
2013-05-11,Internal waters - Channel; river,Poland,Poland - PKBWM,2316/2015,Less Serious,53°51.78' N,14°17.11' E,Material damage,21:15,0,0,POLAND - Swinoujscie,Not Investigated,Yes,Poland,,Material damage,No,No,No,Ship - Over side,Normal service - Berthing,0,0,Pilotage area,Arrival,No,,,Passenger ship - Passenger and Ro-Ro cargo - Port or internal waters,POLAND - Swinoujscie,POLAND - Swinoujscie,Collision - Ship not underway,,,No
2013-05-11,Internal waters - Channel; river,Poland,Poland - PKBWM,2316/2015,Less Serious,53°51.78' N,14°17.11' E,Material damage,21:15,0,0,POLAND - Swinoujscie,Not Investigated,Yes,Poland,,Material damage,No,No,n/a,Ship - Over side,Normal service - Alongside,0,,Pilotage area,Anchored or alongside,No,,,Passenger ship - Passenger and Ro-Ro cargo - Port or internal waters,None,None,Collision - With other ship,,,No
2013-07-27,Internal waters - Port area,Germany,Germany - BSU,1080/2013,Less Serious,53°57.5' N,10°52.44' E,No,16:02,0,0,GERMANY - Travemunde,Not Investigated,Yes,Germany - Ostsee / Hafen,,No damage,No,No,No,,Normal service - Manoeuvring,0,0,Inshore traffic zone,Arrival,No,,,Passenger ship - Only passenger,GERMANY - Travemunde,GERMANY - Travemunde,Collision - With other ship,,,No
2013-07-27,Internal waters - Port area,Germany,Germany - BSU,1080/2013,Less Serious,53°57.5' N,10°52.44' E,No,16:02,0,0,GERMANY - Travemunde,Not Investigated,Yes,Germany - Ostsee / Hafen,,Material damage,No,,,Ship - Other,Sailing - Cruising using engine,,,Inshore traffic zone,,,,,Recreational craft - Sailboat (aux. motor),GERMANY - Travemunde,GERMANY - Travemunde,Collision - With other ship,,,No
2013-05-23,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,13/0582/MAIBUK,Marine incident,50°35.59' N,2°26.26' W,No,11:30,0,0,UNITED KINGDOM - Portland,Not Investigated,Yes,United Kingdom - England,,,n/a,No,No,Ship - Other,Normal service - In passage,0,0,No routeing system,Transit,No,,,Recreational craft - Sailboat (sail only),UNITED KINGDOM - Portland,UNITED KINGDOM - Isle of Wight,Contact - Shore object,,,No
2013-07-15,Inland waters - River,United Kingdom,United Kingdom - MAIB,13/0795/MAIBUK,Less Serious,53°42' N,0°50' W,No,01:20,0,0,UNITED KINGDOM - Goole,Not Investigated,Yes,United Kingdom - England,,,No,No,No,Ship - Over side,Normal service - Manoeuvring,0,0,Pilotage area,Arrival,No,,,Cargo ship - Solid Cargo - General Cargo,GERMANY - Other,UNITED KINGDOM - Goole,Grounding/stranding - Power,,,Unknown
2013-07-15,Inland waters - River,United Kingdom,United Kingdom - MAIB,13/0795/MAIBUK,Less Serious,53°42' N,0°50' W,No,01:20,0,0,UNITED KINGDOM - Goole,Not Investigated,Yes,United Kingdom - England,,,No,No,No,Ship - Over side,Normal service - Under pilotage,0,0,Pilotage area,Arrival,No,,,Cargo ship - Solid Cargo - General Cargo,GERMANY - Other,UNITED KINGDOM - Goole,Grounding/stranding - Power,,,Unknown
2013-07-15,Inland waters - River,United Kingdom,United Kingdom - MAIB,13/0795/MAIBUK,Less Serious,53°42' N,0°50' W,No,01:20,0,0,UNITED KINGDOM - Goole,Not Investigated,Yes,United Kingdom - England,,,No,No,No,Ship - Keel,Normal service - Manoeuvring,0,0,Pilotage area,Arrival,No,,,Cargo ship - Solid Cargo - General Cargo,GERMANY - Other,UNITED KINGDOM - Goole,Grounding/stranding - Power,,,Unknown
2013-07-15,Inland waters - River,United Kingdom,United Kingdom - MAIB,13/0795/MAIBUK,Less Serious,53°42' N,0°50' W,No,01:20,0,0,UNITED KINGDOM - Goole,Not Investigated,Yes,United Kingdom - England,,,No,No,No,Ship - Keel,Normal service - Under pilotage,0,0,Pilotage area,Arrival,No,,,Cargo ship - Solid Cargo - General Cargo,GERMANY - Other,UNITED KINGDOM - Goole,Grounding/stranding - Power,,,Unknown
2013-06-26,Internal waters - Port area,Spain,Spain - CIAIM,1064/2013,Less Serious,36°50.04' N,2°28.18' W,No,08:30,0,0,SPAIN - Almería,Not Investigated,Yes,Spain - Mediterráneo - Andalucía,,No damage,No,No,No,,Normal service - Manoeuvring,0,0,No routeing system,Departure,No,,,Cargo ship - Solid Cargo - Bulk Carrier,SPAIN - Almería,Unknown,Grounding/stranding - Power,,,No
2013-04-08,Internal waters - Port area,Malta,Malta - MSIU,510/2013,Less Serious,16°7.11' N,108°12.05' E,No,20:30,,,VIET NAM - Da Nang,Not Investigated,Yes,,,No damage,No,No,No,Ship - Other,Normal service - Manoeuvring,,,Pilotage area,Departure,No,,,Passenger ship - Only passenger - International,VIET NAM - Da Nang,CHINA (HONG KONG S.A.R) - Hong Kong,Loss of control - Loss of propulsion power,,,No
2013-07-25,Internal waters - Channel; river,United Kingdom,United Kingdom - MAIB,13/0846/MAIBUK,Marine incident,54°7.4' N,3°14.84' W,No,10:20,0,0,,Not Investigated,Yes,United Kingdom - England,,No damage,No,No,No,Engine department - Engine room,Normal service - In passage,0,0,No routeing system,Mid-water,No,,,Service ship - Other,UNITED KINGDOM - Barrow in Furness,UNITED KINGDOM - Other,Fire/Explosion - Fire,,,No
2013-07-24,Territorial sea,Sweden,Sweden - SHK,1946/2013,Marine incident,56°11.3' N,12°28.3' E,No,00:40,0,0,None,Not Investigated,Yes,Sweden - Helsingborg - Kullen,,,n/a,n/a,n/a,,Normal service - Manoeuvring,0,0,No routeing system,Arrival,n/a,,,Cargo ship - Solid Cargo - Refrigerated Cargo,Unknown,SWEDEN - Hoganas,Collision - With other ship,,,No
2013-07-24,Territorial sea,Sweden,Sweden - SHK,1946/2013,Marine incident,56°11.3' N,12°28.3' E,No,00:40,0,0,None,Not Investigated,Yes,Sweden - Helsingborg - Kullen,,,n/a,n/a,n/a,,Normal service - Manoeuvring,0,0,No routeing system,Transit,n/a,,,Cargo ship - Solid Cargo - General Cargo,Unknown,Unknown,Collision - With other ship,,,No
2013-07-06,Internal waters - Port area,Norway,Norway - NMD,1767/2013,Less Serious,59°53.311' N,5°31.176' E,No,21:12,0,0,,Not Investigated,Yes,Norway - Hordaland,,Material damage,No,No,No,,Normal service - Manoeuvring,0,0,No routeing system,Arrival,No,,,Passenger ship - Passenger and Ro-Ro cargo - Domestic - Class D,NORWAY - Other,NORWAY - Other,Grounding/stranding - Power,,,No
2013-05-08,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,13/0483/MAIBUK,Less Serious,50°58' N,1°51' E,No,14:20,0,1,FRANCE - Calais,Not Investigated,Yes,France,,No damage,No,No,No,Ship - Other,Normal service - Alongside,0,0,No routeing system,Arrival,No,,,Passenger ship - Passenger and Ro-Ro cargo,FRANCE - Calais,FRANCE - Calais,,Slipping - Stumbling and falling - Fall of persons - Slipping - Stumbling and falling - Fall of person - on the same level,Accident,No
2013-05-08,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,13/0483/MAIBUK,Less Serious,50°58' N,1°51' E,No,14:20,0,1,FRANCE - Calais,Not Investigated,Yes,France,,No damage,No,No,No,Ship - Other,Normal service - Embarking/disembarking people,0,0,No routeing system,Arrival,No,,,Passenger ship - Passenger and Ro-Ro cargo,FRANCE - Calais,FRANCE - Calais,,Slipping - Stumbling and falling - Fall of persons - Slipping - Stumbling and falling - Fall of person - on the same level,Accident,No
2013-07-16,High sea - Within EEZ,Malta,Malta - MSIU,1025/2013,Serious,5°14.6' N,113°9.45' E,No,05:51,0,0,None,Not Investigated,Yes,,,No damage,No,Yes,No,Engine department - Other,Special service - Trials/drills/tests,0.016,0,No routeing system,Mid-water,No,,,Service ship - Special purpose ship,SINGAPORE - Other,MALAYSIA - Other,Loss of control - Loss of containment,,,No
2013-05-30,High sea - n/a,Norway,Norway - NMD,13/2014,Less Serious,,,No,01:30,0,1,,Not Investigated,Yes,,,,,,,Ship - Deck - Freeboard deck,Fishing - Fishing,,,No routeing system,Unknown,,,,Fishing vessel - Trawler,Unknown,Unknown,,Loss of control (total or partial) of machine; means of transport or handling equipment; handheld tool; object; animal - Loss of control (total or partial) - of means of transport or handling equipment; (motorised or not),Accident,
2013-05-26,Territorial sea,United Kingdom,United Kingdom - MAIB,13/0566/MAIBUK,Less Serious,33°14.8' S,151°52.9' E,No,04:45,0,1,,Not Investigated,Yes,,,,n/a,No,No,Accommodation - Cabin space - passengers,Normal service - In passage,0,0,No routeing system,Mid-water,No,,,Passenger ship - Only passenger - International,AUSTRALIA - Sydney,AUSTRALIA - Newcastle,,Slipping - Stumbling and falling - Fall of persons - Slipping - Stumbling and falling - Fall of person - on the same level,Accident,No
2013-07-09,Territorial sea,Iceland,Iceland - ICETRA,2019/009081,Serious,63°31.7' N,20°7.686' W,,01:00,0,2,,Not Investigated,Yes,Iceland,,,No,No,No,Ship - Keel,Normal service - Turning,0.000,0.000,,Mid-water,,,,Service ship - Special purpose ship,Unknown,Unknown,Capsizing/Listing - Capsizing,,,No
2013-05-26,High sea - Within EEZ,United Kingdom,United Kingdom - MAIB,13/0565/MAIBUK,Less Serious,50°59.6' N,1°39.9' E,No,09:15,0,1,,Not Investigated,Yes,,,,n/a,No,No,Cargo and tank areas - Closed deck cargo space,Normal service - In passage,0,0,No routeing system,Mid-water,No,,,Passenger ship - Passenger and Ro-Ro cargo,FRANCE - Calais,UNITED KINGDOM - Dover,,Body movement without any physical stress (generally leading to an external injury) - Being caught or carried away; by something or by momentum,Accident,No
2013-05-07,Internal waters - Port area,Germany,Germany - BSU,709/2013,Less Serious,54°11.029' N,12°5.368' E,Material damage,12:30,,,GERMANY - Rostock,Not Investigated,Yes,Germany - Ostsee / Hafen,,No damage,No,No,No,,Normal service - Manoeuvring,0,0,In a traffic lane,Departure,No,,,Cargo ship - Solid Cargo - General Cargo,GERMANY - Rostock,DENMARK - Nakskov,Contact - Shore object,,,No
2013-06-06,High sea - Within EEZ,United Kingdom,United Kingdom - MAIB,13/0622/MAIBUK,Less Serious,61°5' N,1°50.5' W,No,12:00,0,1,,Not Investigated,Yes,,,,No,No,No,Ship - Deck - Freeboard deck,Fishing - Fishing,0,0,No routeing system,Mid-water,No,,,Fishing vessel - Trawler,SPAIN - Other,UNITED KINGDOM - Other,,Body movement without any physical stress (generally leading to an external injury) - Being caught or carried away; by something or by momentum,Accident,No
2013-06-14,Internal waters - Port area,Norway,Norway - NSIA,1715/2013,Less Serious,61°6.3' N,5°30.41' E,No,15:35,0,0,,Not Investigated,Yes,Norway - Sogn og Fjordane,,Material damage,No,No,No,,Normal service - Manoeuvring,0,0,Unknown,Arrival,No,,,Passenger ship - Passenger and Ro-Ro cargo - Domestic - Class D,Unknown,Unknown,Contact - Shore object,,,No
2013-06-10,Territorial sea,Luxembourg,Luxembourg - AET,874/2013,Less Serious,18°3.19' N,106°27.02' E,No,08:45,0,0,,Not Investigated,Yes,,,Material damage,No,No,No,Ship - Deck - Freeboard deck,Sailing - Close reaching,0,0,No routeing system,Anchored or alongside,No,,,Cargo ship - Solid Cargo - Barge,VIET NAM - Ha Tinh,VIET NAM - Ha Tinh,Collision - With other ship,,,No
2013-06-10,Territorial sea,Luxembourg,Luxembourg - AET,874/2013,Less Serious,18°3.19' N,106°27.02' E,No,08:45,0,0,,Not Investigated,Yes,,,Material damage,No,No,No,Ship - Deck - Boat deck,Normal service - Alongside,0,0,No routeing system,Anchored or alongside,No,,,Service ship - Dredger,VIET NAM - Ha Tinh,VIET NAM - Ha Tinh,Collision - With other ship,,,No
2013-06-10,Territorial sea,Luxembourg,Luxembourg - AET,874/2013,Less Serious,18°3.19' N,106°27.02' E,No,08:45,0,0,,Not Investigated,Yes,,,Material damage,No,No,No,Ship - Deck - Boat deck,Normal service - Maintenance,0,0,No routeing system,Anchored or alongside,No,,,Service ship - Dredger,VIET NAM - Ha Tinh,VIET NAM - Ha Tinh,Collision - With other ship,,,No
2013-06-10,Territorial sea,Luxembourg,Luxembourg - AET,874/2013,Less Serious,18°3.19' N,106°27.02' E,No,08:45,0,0,,Not Investigated,Yes,,,Material damage,No,No,No,Ship - Over side,Normal service - Alongside,0,0,No routeing system,Anchored or alongside,No,,,Service ship - Dredger,VIET NAM - Ha Tinh,VIET NAM - Ha Tinh,Collision - With other ship,,,No
2013-06-10,Territorial sea,Luxembourg,Luxembourg - AET,874/2013,Less Serious,18°3.19' N,106°27.02' E,No,08:45,0,0,,Not Investigated,Yes,,,Material damage,No,No,No,Ship - Over side,Normal service - Maintenance,0,0,No routeing system,Anchored or alongside,No,,,Service ship - Dredger,VIET NAM - Ha Tinh,VIET NAM - Ha Tinh,Collision - With other ship,,,No
2013-07-18,Internal waters - Port area,Malta,Malta - MSIU,1122/2013,Less Serious,9°31.38' N,13°42.77' W,No,14:13,0,0,GUINEA - Conakry,Not Investigated,Yes,,,No damage,No,No,No,Engine department - Auxiliary engine room,Normal service - Unloading,0,0,Pilotage area,Anchored or alongside,No,,,Cargo ship - Liquid Cargo - Oil tanker - Crude oil,SPAIN - Santa Cruz de Tenerife,GUINEA - Conakry,Fire/Explosion - Fire,,,No
2013-05-22,High sea - Within EEZ,Denmark,Denmark - DMAIB,1074/2013,Serious,39°35' N,0°34' E,Material damage,15:30,0,0,,Not Investigated,Yes,Spain - Mediterráneo - Valencia,,No damage,No,Yes,No,Engine department - Engine room,Normal service - In passage,0.4,0,No routeing system,Arrival,No,,,Cargo ship - Solid Cargo - Container Ship,FRANCE - Fos-sur-Mer,SPAIN - Valencia,Loss of control - Loss of containment,,,No
2013-06-13,Territorial sea,United Kingdom,United Kingdom - MAIB,13/0657/MAIBUK,Marine incident,50°37.7' N,0°12.04' E,No,15:05,0,0,,Not Investigated,Yes,United Kingdom - England,,No damage,No,No,No,Ship - Deck - Freeboard deck,Normal service - In passage,0,0,No routeing system,Mid-water,No,,,Recreational craft - Sailboat (aux. motor),Unknown,Unknown,,Slipping - Stumbling and falling - Fall of persons - Slipping - Stumbling and falling - Fall of person - on the same level,Accident,No
