Date of occurrence,Sea area of occurrence,State Reporting,Competent authority,Casualty Report Nr.,Occurrence severity,Latitude,Longitude,Third party/other damage,Time (LT) of occurrence,Lives lost Occurrence-Total,People Injured Occurrence-Total,Port of accident,Investigation Status,Directive 2009/18,National location,Missing people Occurrence - Total,Loss / damage to ship or equipment,Did the ship sink?,Pollution (bunkers),Pollution (cargo),Place on board,Ship operation,Poll. quantity/bunker,Poll. quantity/cargo,Ship’s routeing,Voyage segment,Cargo damage,IMO number,Name of ship,Ship / craft type,Port of departure,Port of destination,Occurrence with ship(s),Deviation (CE),Occurrence with person(s),Release of pollutants in the air
2017-11-07,Internal waters - Channel; river,Malta,Malta - MSIU,4341/2017,Less Serious,45°25.31' N,12°25.37' E,No,09:55,0,0,ITALY - Marghera,Not Investigated,Yes,Italy,,Material damage,No,No,No,Ship - Other,Normal service - Under pilotage,0,0,Pilotage area,Departure,No,,,Cargo ship - Solid Cargo - General Cargo,ITALY - Marghera,UKRAINE - Kherson,Damage / loss of equipment,,,No
2017-10-24,High sea - Within EEZ,France,France - BEAmer,4070/2017,Serious,50°12.5' N,1°52.8' W,No,10:28,0,1,,Not Investigated,Yes,United Kingdom - England,,,,,,Ship - Unknown,Normal service - In passage - Displacement mode,,,No routeing system,Transit,,,,Passenger ship - Passenger and Ro-Ro cargo,FRANCE - St Malo,UNITED KINGDOM - Portsmouth,,Other,Accident,
2017-12-08,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,4867/2017,Less Serious,51°25.95' N,0°40.56' E,No,00:00,0,0,UNITED KINGDOM - Thamesport,Not Investigated,Yes,United Kingdom - England,,No damage,No,No,No,Ship - Unknown,Normal service - Alongside,0,0,Pilotage area,Anchored or alongside,No,,,Cargo ship - Liquid Cargo - Oil tanker - Product carrier,Unknown,Unknown,Loss of control - Loss of directional control,,,No
2017-10-11,Territorial sea,United Kingdom,United Kingdom - MAIB,3875/2017,Marine incident,50°53.03' N,1°8.03' E,No,09:57,0,0,,Not Investigated,Yes,United Kingdom - England,,,,,,Ship - Unknown,Unknown,,,Unknown,Unknown,,,,Service ship - Other offshore ship,Unknown,Unknown,,Body movement without any physical stress (generally leading to an external injury) - Uncoordinated movements; spurious or untimely actions,Accident,
2017-10-10,Internal waters - Port area,Norway,Norway - NSIA,47/2018,Less Serious,,,No,10:08,0,1,,Not Investigated,Yes,Norway - Hordaland,,,,,,Ship - Unknown,Normal service - Alongside,,,No routeing system,Anchored or alongside,,,,Passenger ship - Passenger and Ro-Ro cargo,None,None,,Slipping - Stumbling and falling - Fall of persons - Slipping - Stumbling and falling - Fall of person - on the same level,Accident,
2017-10-13,Internal waters - Port area,Spain,Spain - CIAIM,4646/2017,Serious,39°26.39' N,0°19.1' W,No,16:25,0,0,SPAIN - Valencia,Finished,Yes,Spain,,Material damage,No,No,No,Engine department - Auxiliary engine room,Normal service - Alongside,0,0,No routeing system,Anchored or alongside,No,7827225,REGINA BALTICA,Passenger ship - Passenger and Ro-Ro cargo,SPAIN - Valencia,ALGERIA - Mostaganem,Fire/Explosion - Fire,,,No
2017-11-20,Territorial sea,Germany,Germany - BSU,293/2018,Marine incident,54°22' N,8°26' E,No,18:30,0,0,None,Not Investigated,Yes,Germany - Nordsee / Küstenmeer,,No damage,No,No,No,Ship - Other,Fishing - Shooting/hauling fishing gear,0,0,No routeing system,Transit,No,,,Fishing vessel,GERMANY - Husum,GERMANY - Husum,Loss of control - Loss of propulsion power,,,No
2017-09-28,Internal waters - Port area,Germany,Germany - BSU,4446/2017,Less Serious,53°7.326' N,8°43.793' E,No,14:45,0,0,GERMANY - Bremerhaven,Not Investigated,Yes,Germany - Weser / Hafen,,No damage,No,No,No,Ship - Propeller/rudder/thruster,Normal service - Berthing,0,0,No routeing system,Arrival,No,,,Cargo ship - Solid Cargo - General Cargo,PORTUGAL - Figueira da Foz,GERMANY - Gluckstadt,Contact - Floating object,,,No
2017-12-10,Internal waters - Port area,Ireland,Ireland - MCIB,1694/2018,Marine incident,55°7.3' N,7°11.5' W,No,08:55,0,0,,Not Investigated,Yes,Ireland,,No damage,No,No,No,,Normal service - Under pilotage,0,0,Pilotage area,Arrival,No,,,Cargo ship - Solid Cargo,Unknown,UNITED KINGDOM - Lisahally,Grounding/stranding - Power,,,No
2017-11-24,High sea - Within EEZ,France,France - BEAmer,4597/2017,Less Serious,49°44.9' N,0°22.44' E,No,16:08,0,1,,Not Investigated,Yes,France - SRR JOBOURG,,,,,,Ship - Unknown,Fishing - Fishing,,,No routeing system,Transit,,,,Fishing vessel - Trawler - Stern,FRANCE - Cherbourg,FRANCE - Cherbourg,,No information,Accident,
2017-08-21,Internal waters - Channel; river,Italy,Italy - DIGIFEMA,4884/2017,Less Serious,49°17.345' N,123°5.728' W,No,04:20,0,1,CANADA - Vancouver,Not Investigated,Yes,,,,,,,Engine department - Engine room,Normal service - Repairing,,,,Departure,,,,Cargo ship - Solid Cargo - Container Ship,CANADA - Vancouver,JAPAN - Tokyo,,Slipping - Stumbling and falling - Fall of persons - Slipping - Stumbling and falling - Fall of person - on the same level,Accident,
2017-12-14,Internal waters - Channel; river,Germany,Germany - BSU,507/2018,Marine incident,53°51.43' N,8°59.12' E,No,01:55,0,0,None,Not Investigated,Yes,Germany - Nordsee / Mündungsgebiet Elbe,,No damage,No,No,No,Ship - Other,Normal service - Anchoring,0,0,No routeing system,Anchored or alongside,No,,,Cargo ship - Solid Cargo - General Cargo,Unknown,Unknown,Damage / loss of equipment,,,No
2017-10-11,High sea - Within EEZ,Malta,Malta - MSIU,3966/2017,Serious,40°13.8' N,18°43.9' E,No,22:24,0,0,None,Not Investigated,Yes,,,Material damage,No,No,No,Engine department - Engine room,Normal service - In passage,0,0,No routeing system,Transit,No,,,Cargo ship - Solid Cargo - Container Ship,MALTA - Marsaxlokk,MONTENEGRO - Bar,Damage / loss of equipment,,,No
2017-09-09,Internal waters - Port area,Greece,Greece - HBMCI,3751/2017,Less Serious,37°46.807' N,20°54.14' E,No,13:55,0,0,GREECE - Zakynthos,Not Investigated,Yes,Greece - South Ionio,,Material damage,No,No,No,Engine department - Engine room,Normal service - Berthing,0,0,No routeing system,Arrival,No,,,Passenger ship - Only passenger - Domestic - Class A,GREECE - Zakynthos,GREECE - Zakynthos,Loss of control - Loss of propulsion power,,,No
2017-10-10,Internal waters - Port area,Italy,Italy - DIGIFEMA,4922/2017,Less Serious,,,No,19:40,0,1,ITALY - Porto d'Ischia,Not Investigated,Yes,Italy - Napoli,,,,,,Ship - Deck - Bridge deck,Normal service - Berthing,,,,Arrival,,,,Passenger ship - Only passenger - Domestic - Class A,ITALY - Napoli,ITALY - Porto d'Ischia,,Slipping - Stumbling and falling - Fall of persons - Fall overboard of person,Accident,
2017-11-12,Internal waters - Port area,Portugal,Portugal - GAMA,4395/2017,Serious,28°22.05' N,80°31.08' W,No,04:01,0,0,UNITED STATES - US - Port Canaveral,Not Investigated,Yes,,,Material damage,No,No,No,Ship - Propeller/rudder/thruster,Normal service - Under pilotage,0,0,Pilotage area,Arrival,No,,,Cargo ship - Solid Cargo - Container Ship,HONDURAS - Puerto Cortes,UNITED STATES - US - Port Canaveral,Loss of control - Loss of propulsion power,,,No
2017-11-12,Internal waters - Port area,Portugal,Portugal - GAMA,4395/2017,Serious,28°22.05' N,80°31.08' W,No,04:01,0,0,UNITED STATES - US - Port Canaveral,Not Investigated,Yes,,,Material damage,No,No,No,Ship - Propeller/rudder/thruster,Normal service - Under pilotage,0,0,Pilotage area,Arrival,No,,,Cargo ship - Solid Cargo - Container Ship,HONDURAS - Puerto Cortes,UNITED STATES - US - Port Canaveral,Contact - Shore object,,,No
2017-09-14,High sea - Within EEZ,Spain,Spain - CIAIM,3692/2017,Serious,39°58.08' N,0°58.06' E,No,08:10,0,0,None,Not Investigated,Yes,Spain - Mediterráneo - Valencia,,No damage,No,No,No,Engine department - Engine room,Normal service - In passage,0,0,No routeing system,Mid-water,No,,,Fishing vessel - Liner,SPAIN - Garrucha,SPAIN - Garrucha,Loss of control - Loss of propulsion power,,,No
2017-08-25,Territorial sea,Greece,Greece - HBMCI,3564/2017,Less Serious,39°13.552' N,20°11.84' E,No,17:00,0,0,None,Not Investigated,Yes,Greece - North Ionio,,Material damage,No,No,No,Ship - Propeller/rudder/thruster,Normal service - In passage - Non-displacement mode,0,0,No routeing system,Mid-water,No,,,Passenger ship - Passenger and Ro-Ro cargo - Domestic - Class A,GREECE - Paxi,GREECE - Kerkyra (Corfu),Loss of control - Loss of directional control,,,No
2017-11-18,Internal waters - Channel; river,Germany,Germany - BSU,292/2018,Marine incident,54°17.242' N,9°39.082' E,No,09:10,0,0,None,Not Investigated,Yes,Germany - NOK / Strecke Breiholz - Kiel,,No damage,No,No,No,Engine department - Steering gear room,Normal service - Manoeuvring,0,0,No routeing system,Transit,No,,,Cargo ship - Solid Cargo - General Cargo,UNITED KINGDOM - Hull,LITHUANIA - Klaipeda,Loss of control - Loss of directional control,,,No
2017-09-24,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,3705/2017,Less Serious,53°37.781' N,0°10.918' W,No,17:50,0,0,UNITED KINGDOM - Hull,Not Investigated,Yes,United Kingdom - England,,Material damage,No,No,No,Ship - Over side,Normal service - Manoeuvring,0,0,Pilotage area,Arrival,No,,,Cargo ship - Solid Cargo - Ro-Ro Cargo,BELGIUM - Zeebrugge,UNITED KINGDOM - Hull,Grounding/stranding - Drift,,,No
2017-09-01,Internal waters - Port area,Portugal,Portugal - GAMA,3262/2017,Less Serious,37°56.04' N,8°51.06' W,No,13:55,0,0,PORTUGAL - Sines,Not Investigated,Yes,Portugal - Sines,,Material damage,No,No,No,Ship - Over side,Normal service - Alongside,0,0,No routeing system,Anchored or alongside,No,,,Service ship - Special purpose ship,PORTUGAL - Sines,PORTUGAL - Sines,Collision - With other ship,,,No
2017-09-01,Internal waters - Port area,Portugal,Portugal - GAMA,3262/2017,Less Serious,37°56.04' N,8°51.06' W,No,13:55,0,0,PORTUGAL - Sines,Not Investigated,Yes,Portugal - Sines,,Material damage,No,No,No,Ship - Forecastle,Normal service - Alongside,0,0,No routeing system,Anchored or alongside,No,,,Service ship - Special purpose ship,PORTUGAL - Sines,PORTUGAL - Sines,Collision - With other ship,,,No
2017-09-01,Internal waters - Port area,Portugal,Portugal - GAMA,3262/2017,Less Serious,37°56.04' N,8°51.06' W,No,13:55,0,0,PORTUGAL - Sines,Not Investigated,Yes,Portugal - Sines,,Material damage,No,No,No,Ship - Deck - Other,Normal service - Alongside,0,0,No routeing system,Anchored or alongside,No,,,Service ship - Special purpose ship,PORTUGAL - Sines,PORTUGAL - Sines,Collision - With other ship,,,No
2017-09-01,Internal waters - Port area,Portugal,Portugal - GAMA,3262/2017,Less Serious,37°56.04' N,8°51.06' W,No,13:55,0,0,PORTUGAL - Sines,Not Investigated,Yes,Portugal - Sines,,Material damage,No,No,No,Ship - Over side,Normal service - Berthing,0,0,Pilotage area,Arrival,No,,,Cargo ship - Solid Cargo - General Cargo,Unknown,PORTUGAL - Sines,Collision - With other ship,,,No
2017-09-18,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,3571/2017,Marine incident,53°25.8' N,3°1.01' W,No,01:30,0,0,UNITED KINGDOM - Liverpool,Not Investigated,Yes,United Kingdom - England,,No damage,No,No,No,Ship - Unknown,Normal service - Manoeuvring,0,0,Pilotage area,Departure,No,,,Cargo ship - Solid Cargo - General Cargo,UNITED KINGDOM - Liverpool,Unknown,Contact - Shore object,,,No
2017-11-26,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,4771/2017,Marine incident,12°12.01' N,109°14' E,No,15:15,0,0,VIET NAM - Nha Trang,Not Investigated,Yes,,,,,,,Ship - Stairs/ladders,Normal service - Embarking/disembarking people,,,No routeing system,Anchored or alongside,,,,Passenger ship - Only passenger - International,Unknown,Unknown,,Slipping - Stumbling and falling - Fall of persons - Fall of person - to a lower level,Accident,
2017-11-07,High sea - Within EEZ,United Kingdom,United Kingdom - MAIB,4744/2017,Serious,52°15.53' N,12°34.42' W,No,12:00,0,0,,Not Investigated,Yes,,,No damage,No,No,No,Engine department - Engine room,Fishing - Fishing,0,0,No routeing system,Mid-water,No,,,Fishing vessel - Trawler - Stern,Unknown,Unknown,Loss of control - Loss of propulsion power,,,No
2017-09-06,High sea - Within EEZ,France,France - BEAmer,3321/2017,Serious,59°51.29' N,7°51.32' W,No,08:18,0,1,,Not Investigated,Yes,United Kingdom - Scotland,,,,,,Ship - Deck - Poop deck,Fishing - Fishing,,,No routeing system,Transit,,,,Fishing vessel - Trawler - Other trawler,Unknown,Unknown,,Body movement without any physical stress (generally leading to an external injury) - Other group 60 type Deviations not listed above,Accident,
2017-09-23,Internal waters - Port area,Malta,Malta - MSIU,3947/2017,Less Serious,53°20.78' N,6°12.37' W,No,14:18,0,0,IRELAND - Dublin; Dublin,Not Investigated,Yes,Ireland,,Material damage,No,No,No,Ship - Bulbous,Normal service - Manoeuvring,0,0,Pilotage area,Arrival,No,,,Cargo ship - Liquid Cargo - Oil tanker - Product carrier,IRELAND - Dublin; Dublin,UNITED KINGDOM - Stanlow,Contact - Shore object,,,No
2017-09-23,Internal waters - Port area,Malta,Malta - MSIU,3947/2017,Less Serious,53°20.78' N,6°12.37' W,No,14:18,0,0,IRELAND - Dublin; Dublin,Not Investigated,Yes,Ireland,,Material damage,No,No,No,Ship - Bulbous,Normal service - Under pilotage,0,0,Pilotage area,Arrival,No,,,Cargo ship - Liquid Cargo - Oil tanker - Product carrier,IRELAND - Dublin; Dublin,UNITED KINGDOM - Stanlow,Contact - Shore object,,,No
2017-09-06,Territorial sea,Greece,Greece - HBMCI,3644/2017,Less Serious,36°24.838' N,25°25.221' E,No,15:20,0,1,None,Not Investigated,Yes,Greece - SouthEast Aegean,,,,,,Ship - Gangway,Normal service - In passage - Non-displacement mode,,,No routeing system,Mid-water,,,,Passenger ship - Only passenger - Domestic - Class A,GREECE - Thira,GREECE - Thira,,Slipping - Stumbling and falling - Fall of persons - Slipping - Stumbling and falling - Fall of person - on the same level,Accident,
2017-10-29,Internal waters - Port area,Italy,Italy - DIGIFEMA,263/2018,Less Serious,40°50.595' N,14°15.694' E,No,10:30,0,0,ITALY - Napoli,Not Investigated,Yes,Italy - Napoli,,Material damage,No,No,No,Ship - Deck - Bridge deck,Normal service - Manoeuvring,0,0,Unknown,Departure,No,,,Passenger ship - Only passenger - Domestic - Class C,ITALY - Napoli,ITALY - Porto d'Ischia,Collision - With other ship,,,No
2017-10-29,Internal waters - Port area,Italy,Italy - DIGIFEMA,263/2018,Less Serious,40°50.595' N,14°15.694' E,No,10:30,0,0,ITALY - Napoli,Not Investigated,Yes,Italy - Napoli,,No damage,No,No,No,Ship - Over side,Normal service - Alongside,0,0,Unknown,Anchored or alongside,No,,,Passenger ship - Passenger and Ro-Ro cargo,Unknown,Unknown,Collision - With other ship,,,No
2017-10-31,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,4210/2017,Marine incident,53°38.222' N,0°12.04' W,No,08:50,0,0,UNITED KINGDOM - Killingholme,Not Investigated,Yes,United Kingdom - England,,No damage,No,No,No,Engine department - Engine room,Normal service - Berthing,0,0,Pilotage area,Arrival,No,,,Cargo ship - Solid Cargo - Ro-Ro Cargo,NETHERLANDS - Rotterdam,UNITED KINGDOM - Killingholme,Loss of control - Loss of directional control,,,No
2017-09-02,High sea - Within EEZ,France,France - BEAmer,3299/2017,Serious,50°5' N,3°4' W,No,13:49,0,1,,Not Investigated,Yes,France - SRR JOBOURG,,,,,,Ship - Unknown,Fishing - Fishing,,,No routeing system,Transit,,,,Fishing vessel - Trawler - Stern,FRANCE - Cherbourg,FRANCE - Cherbourg,,Body movement without any physical stress (generally leading to an external injury) - Other group 60 type Deviations not listed above,Accident,
2017-08-24,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,3168/2017,Less Serious,51°26.41' N,0°22.27' E,No,16:55,0,0,UNITED KINGDOM - London,Not Investigated,Yes,United Kingdom - England,,Material damage,No,No,No,Bridge - Other space,Special service - Towing/pushing,0,0,Pilotage area,Arrival,No,,,Service ship - Tug (Towing/Pushing),UNITED KINGDOM - London,UNITED KINGDOM - London,Collision - With other ship,,,No
2017-08-24,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,3168/2017,Less Serious,51°26.41' N,0°22.27' E,No,16:55,0,0,UNITED KINGDOM - London,Not Investigated,Yes,United Kingdom - England,,No damage,No,No,No,Ship - Over side,Normal service - Under pilotage,0,0,Pilotage area,Arrival,No,,,Cargo ship - Solid Cargo - Ro-Ro Cargo,Unknown,UNITED KINGDOM - London,Collision - With other ship,,,No
2017-10-06,Internal waters - Port area,Germany,Germany - BSU,4520/2017,Less Serious,53°35.071' N,8°31.74' E,No,10:15,0,0,GERMANY - Bremerhaven,Not Investigated,Yes,Germany - Weser / Hafen,0,No damage,No,No,No,Ship - Other,Normal service - Manoeuvring,0,0,No routeing system,Departure,No,,,Cargo ship - Solid Cargo - Container Ship,Unknown,GERMANY - Hamburg,Collision - With other ship,,,No
2017-10-06,Internal waters - Port area,Germany,Germany - BSU,4520/2017,Less Serious,53°35.071' N,8°31.74' E,No,10:15,0,0,GERMANY - Bremerhaven,Not Investigated,Yes,Germany - Weser / Hafen,0,No damage,No,No,No,Ship - Other,Normal service - Alongside,0,0,No routeing system,Anchored or alongside,No,,,Cargo ship - Solid Cargo - Container Ship,Unknown,Unknown,Collision - With other ship,,,No
2017-10-02,Internal waters - Port area,Norway,Norway - NSIA,3869/2017,Less Serious,62°12.55' N,6°28.85' E,No,10:25,0,0,,Not Investigated,Yes,Norway - Møre og Romsdal,,Material damage,No,No,No,Ship - Bulbous,Normal service - Berthing,0,0,No routeing system,Arrival,No,,,Passenger ship - Passenger and Ro-Ro cargo,NORWAY - Other,NORWAY - Other,Contact - Shore object,,,No
2017-09-19,Territorial sea,United Kingdom,United Kingdom - MAIB,3522/2017,Less Serious,54°58.063' N,5°1.482' W,No,20:40,0,0,,Not Investigated,Yes,United Kingdom - Scotland,,No damage,No,No,No,Ship - Keel,Normal service - In passage,0,0,No routeing system,Arrival,No,,,Passenger ship - Passenger and Ro-Ro cargo - International,UNITED KINGDOM - Larne,UNITED KINGDOM - Cairnryan,Grounding/stranding - Power,,,No
2017-11-20,Internal waters - Channel; river,Germany,Germany - BSU,161/2018,Marine incident,53°52.08' N,8°43.05' E,No,06:50,0,0,None,Not Investigated,Yes,Germany - Nordsee / Mündungsgebiet Elbe,,No damage,No,No,No,Ship - Other,Normal service - Manoeuvring,0,0,No routeing system,Anchored or alongside,No,,,Cargo ship - Solid Cargo - General Cargo,DENMARK - Frederiksvark,PORTUGAL - Aveiro,Contact - Floating object,,,No
2017-12-10,Territorial sea,Cyprus,Cyprus - MAIC,602/2018,Less Serious,55°1.01' N,8°26.25' E,No,12:00,0,1,,Not Investigated,Yes,Germany,,,,,,Ship - Other,Normal service - Turning,,,No routeing system,Arrival,,,,Passenger ship - Passenger and Ro-Ro cargo,DENMARK - Havneby,GERMANY - List/Sylt,,Slipping - Stumbling and falling - Fall of persons - Fall of person - to a lower level,Accident,
2017-12-06,Territorial sea,Malta,Malta - MSIU,4925/2017,Less Serious,1°19.04' N,104°26' E,No,14:35,0,0,None,Not Investigated,Yes,,,Material damage,No,No,No,Ship - Over side,Normal service - Manoeuvring,0,0,Pilotage area,Arrival,No,,,Cargo ship - Solid Cargo - Bulk Carrier,INDONESIA - Other,MALAYSIA - Pasir Gudang; Johor,Collision - With other ship,,,No
2017-12-06,Territorial sea,Malta,Malta - MSIU,4925/2017,Less Serious,1°19.04' N,104°26' E,No,14:35,0,0,None,Not Investigated,Yes,,,Material damage,No,No,No,Ship - Over side,Normal service - Anchoring,0,0,Pilotage area,Anchored or alongside,No,,,Cargo ship - Liquid Cargo - Chemical tanker,Unknown,Unknown,Collision - With other ship,,,No
2017-10-22,Internal waters - Port area,Denmark,Denmark - DMAIB,4129/2017,Less Serious,57°17.08' N,10°55.34' E,Material damage,16:50,0,0,DENMARK - Laeso,Not Investigated,Yes,Denmark - Danske havne,,No damage,No,No,No,Ship - Other,Normal service - Manoeuvring,0,0,No routeing system,Arrival,No,,,Passenger ship - Passenger and Ro-Ro cargo,DENMARK - Frederikshavn,DENMARK - Laeso,Contact - Shore object,,,No
2017-08-29,Internal waters - Port area,Greece,Greece - HBMCI,3541/2017,Less Serious,40°50.621' N,25°52.939' E,No,19:30,0,0,GREECE - Alexandroupolis,Not Investigated,Yes,Greece - Thrakico,,Material damage,No,No,No,Ship - Other,Normal service - Berthing,0,0,No routeing system,Arrival,No,,,Passenger ship - Only passenger - Domestic - Class A,GREECE - Samothraki,GREECE - Alexandroupolis,Contact - Shore object,,,No
2017-09-27,Internal waters - Port area,Malta,Malta - MSIU,3913/2017,Serious,24°30.57' N,56°36.91' E,No,10:30,0,1,OMAN - Sohar,Not Investigated,Yes,,,,,,,Cargo and tank areas - Cargo hold,Normal service - Alongside,,,Pilotage area,Anchored or alongside,,,,Cargo ship - Solid Cargo - General Cargo,KUWAIT - Shuaiba,OMAN - Sohar,,Body movement without any physical stress (generally leading to an external injury) - Being caught or carried away; by something or by momentum,Accident,
2017-09-27,Internal waters - Port area,Malta,Malta - MSIU,3913/2017,Serious,24°30.57' N,56°36.91' E,No,10:30,0,1,OMAN - Sohar,Not Investigated,Yes,,,,,,,Cargo and tank areas - Cargo hold,Normal service - Loading,,,Pilotage area,Anchored or alongside,,,,Cargo ship - Solid Cargo - General Cargo,KUWAIT - Shuaiba,OMAN - Sohar,,Body movement without any physical stress (generally leading to an external injury) - Being caught or carried away; by something or by momentum,Accident,
2017-09-01,Territorial sea,Portugal,Portugal - GAMA,3956/2017,Less Serious,39°21.53' N,9°33.26' W,No,15:30,0,1,,Not Investigated,Yes,Portugal - Peniche,,,,,,Ship - Deck - Boat deck,Fishing - Shooting/hauling fishing gear,,,No routeing system,Mid-water,,,,Fishing vessel - Seiner - Purse seiner,PORTUGAL - Peniche,PORTUGAL - Peniche,,Body movement without any physical stress (generally leading to an external injury) - Being caught or carried away; by something or by momentum,Accident,
2017-11-04,Territorial sea,France,France - BEAmer,4258/2017,Serious,48°51' N,4°29' W,No,02:15,0,1,,Not Investigated,Yes,France - SRR CORSEN,,,,,,Ship - Deck - Other,Normal service - In passage - Displacement mode,,,No routeing system,Mid-water,,,,Passenger ship - Passenger and Ro-Ro cargo,UNITED KINGDOM - Portsmouth,SPAIN - Santander,,Slipping - Stumbling and falling - Fall of persons - Fall of person - to a lower level,Accident,
2017-09-01,Internal waters - Channel; river,Germany,Germany - BSU,4545/2017,Less Serious,53°53.581' N,9°8.629' E,No,16:20,0,0,None,Not Investigated,Yes,Germany - NOK / Schleuse Brunsbüttel,,No damage,No,No,No,Ship - Unknown,Normal service - Manoeuvring,0,0,No routeing system,Transit,No,,,Cargo ship - Solid Cargo - Container Ship,FINLAND - Kotka,BELGIUM - Antwerpen,Contact - Shore object,,,No
2017-10-20,Internal waters - Port area,Poland,Poland - PKBWM,1048/2018,Less Serious,54°32' N,18°31' E,Material damage,10:49,0,0,POLAND - Gdynia,Not Investigated,Yes,Poland,,Material damage,No,No,No,Ship - Bulbous,Normal service - Manoeuvring,0,0,Pilotage area,Arrival,No,,,Cargo ship - Solid Cargo - General Cargo,NETHERLANDS - Rotterdam,POLAND - Gdynia,Contact - Shore object,,,No
2017-09-15,Internal waters - Port area,Gibraltar,Gibraltar - UK - MAICO,2019/008838,Less Serious,39°15.297' N,0°13.183' W,,09:44,0,1,,Not Investigated,Yes,,,,,No,No,Cargo and tank areas - Tanks - Ballast tank,Normal service - Alongside,0.000,0.000,,,,,,Cargo ship - Liquid Cargo - Oil tanker - Product carrier,SPAIN - Algeciras,Unknown,,Deviation due to electrical problems; explosion; fire - Electrical problem - leading to direct contact,Accident,No
2017-08-21,Territorial sea,Greece,Greece - HBMCI,3267/2017,Less Serious,39°12.403' N,25°49.072' E,No,11:15,0,1,None,Not Investigated,Yes,Greece - NorthEast Aegean,,,,,,Ship - Other,Fishing - Shooting/hauling fishing gear,,,No routeing system,Mid-water,,,,Fishing vessel - Trawler - Other trawler,GREECE - Sigri,GREECE - Sigri,,Breakage; bursting; splitting; slipping; fall; collapse of Material Agent - Breakage; bursting - causing splinters (wood; glass; metal; stone; plastic; others),Accident,
2017-09-09,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,3343/2017,Marine incident,50°7.076' N,5°31.65' W,No,18:25,0,0,UNITED KINGDOM - Penzance,Not Investigated,Yes,United Kingdom - England,,No damage,No,No,No,Ship - Other,Normal service - Alongside,0,0,No routeing system,Anchored or alongside,No,,,Fishing vessel - Trawler - Side,UNITED KINGDOM - Penzance,UNITED KINGDOM - Penzance,Collision - With multiple ships,,,No
2017-09-09,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,3343/2017,Marine incident,50°7.076' N,5°31.65' W,No,18:25,0,0,UNITED KINGDOM - Penzance,Not Investigated,Yes,United Kingdom - England,,No damage,No,No,No,Ship - Forecastle,Normal service - Berthing,0,0,No routeing system,Arrival,No,,,Cargo ship - Solid Cargo - General Cargo,UNITED KINGDOM - St Mary's,UNITED KINGDOM - Penzance,Collision - With multiple ships,,,No
2017-09-09,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,3343/2017,Marine incident,50°7.076' N,5°31.65' W,No,18:25,0,0,UNITED KINGDOM - Penzance,Not Investigated,Yes,United Kingdom - England,,No damage,No,No,No,Ship - Other,Normal service - Alongside,0,0,No routeing system,Anchored or alongside,No,,,Recreational craft - Sailboat (aux. motor),UNITED KINGDOM - Penzance,UNITED KINGDOM - Penzance,Collision - With multiple ships,,,No
2017-12-13,High sea - Within EEZ,United Kingdom,United Kingdom - MAIB,4921/2017,Less Serious,50°13.07' N,0°35' W,No,11:50,0,1,,Not Investigated,Yes,,,,,,,Ship - Deck - Poop deck,Normal service - In passage - Displacement mode,,,No routeing system,Mid-water,,,,Cargo ship - Solid Cargo - General Cargo,Unknown,POLAND - Szczecin,,Slipping - Stumbling and falling - Fall of persons - Slipping - Stumbling and falling - Fall of person - on the same level,Accident,
2017-09-15,High sea - Within EEZ,Portugal,Portugal - GAMA,4002/2017,Serious,59°55.4' N,26°11.08' E,Material damage - With operational consequences,07:40,0,0,,Not Investigated,Yes,Estonia,0,Material damage,No,No,No,Ship - Bulbous,Normal service - In passage - Transitional mode,0,0,Recommended route,Mid-water,No,,,Cargo ship - Solid Cargo - Container Ship,GERMANY - Hamburg,RUSSIAN FEDERATION - St Petersburg (Ex Leningrad),Collision - With other ship,,,No
2017-09-15,High sea - Within EEZ,Portugal,Portugal - GAMA,4002/2017,Serious,59°55.4' N,26°11.08' E,Material damage - With operational consequences,07:40,0,0,,Not Investigated,Yes,Estonia,0,Material damage,No,No,No,Ship - Deck - Freeboard deck,Normal service - In passage - Transitional mode,0,0,Recommended route,Mid-water,No,,,Cargo ship - Solid Cargo - Container Ship,GERMANY - Hamburg,RUSSIAN FEDERATION - St Petersburg (Ex Leningrad),Collision - With other ship,,,No
2017-09-15,High sea - Within EEZ,Portugal,Portugal - GAMA,4002/2017,Serious,59°55.4' N,26°11.08' E,Material damage - With operational consequences,07:40,0,0,,Not Investigated,Yes,Estonia,0,Material damage,No,No,No,Ship - Deck - Poop deck,Normal service - In passage - Transitional mode,0,0,Recommended route,Transit,No,,,Cargo ship - Solid Cargo - General Cargo,Unknown,Unknown,Collision - With other ship,,,No
