economie,annee,type_navire,nombre_navires
Antigua-et-Barbuda,2021,Porte-conteneurs,123
Antigua-et-Barbuda,2021,Autres navires,55
Antigua-et-Barbuda,2022,Flotte totale,638
Antigua-et-Barbuda,2022,Petroliers,4
Antigua-et-Barbuda,2022,Vraquiers,26
Antigua-et-Barbuda,2022,Navires de charge classique,444
Antigua-et-Barbuda,2022,Porte-conteneurs,112
Antigua-et-Barbuda,2022,Autres navires,52
Antigua-et-Barbuda,2023,Flotte totale,615
Antigua-et-Barbuda,2023,Petroliers,6
Antigua-et-Barbuda,2023,Vraquiers,24
Antigua-et-Barbuda,2023,Navires de charge classique,425
Antigua-et-Barbuda,2023,Porte-conteneurs,109
Antigua-et-Barbuda,2023,Autres navires,51
Antigua-et-Barbuda,2024,Flotte totale,629
Antigua-et-Barbuda,2024,Petroliers,9
Antigua-et-Barbuda,2024,Vraquiers,21
Antigua-et-Barbuda,2024,Navires de charge classique,431
Antigua-et-Barbuda,2024,Porte-conteneurs,115
Antigua-et-Barbuda,2024,Autres navires,53
Antigua-et-Barbuda,2025,Flotte totale,672
Antigua-et-Barbuda,2025,Petroliers,36
Antigua-et-Barbuda,2025,Vraquiers,19
Antigua-et-Barbuda,2025,Navires de charge classique,452
Antigua-et-Barbuda,2025,Porte-conteneurs,111
Antigua-et-Barbuda,2025,Autres navires,54
Antigua-et-Barbuda,2026,Flotte totale,731
Antigua-et-Barbuda,2026,Petroliers,30
Antigua-et-Barbuda,2026,Vraquiers,31
Antigua-et-Barbuda,2026,Navires de charge classique,505
Antigua-et-Barbuda,2026,Porte-conteneurs,103
Antigua-et-Barbuda,2026,Autres navires,62
Argentine,2011,Flotte totale,153
Argentine,2011,Petroliers,29
Argentine,2011,Vraquiers,2
Argentine,2011,Navires de charge classique,18
Argentine,2011,Porte-conteneurs,0
Argentine,2011,Autres navires,104
Argentine,2012,Flotte totale,143
Argentine,2012,Petroliers,26
Argentine,2012,Vraquiers,1
Argentine,2012,Navires de charge classique,11
Argentine,2012,Porte-conteneurs,0
Argentine,2012,Autres navires,105
Argentine,2013,Flotte totale,149
Argentine,2013,Petroliers,27
Argentine,2013,Vraquiers,1
Argentine,2013,Navires de charge classique,11
Argentine,2013,Porte-conteneurs,0
Argentine,2013,Autres navires,110
Argentine,2014,Flotte totale,150
Argentine,2014,Petroliers,26
Argentine,2014,Vraquiers,1
Argentine,2014,Navires de charge classique,11
Argentine,2014,Porte-conteneurs,0
Argentine,2014,Autres navires,112
Argentine,2015,Flotte totale,159
Argentine,2015,Petroliers,29
Argentine,2015,Vraquiers,0
Argentine,2015,Navires de charge classique,11
Argentine,2015,Porte-conteneurs,1
Argentine,2015,Autres navires,118
Argentine,2016,Flotte totale,160
Argentine,2016,Petroliers,28
Argentine,2016,Vraquiers,0
Argentine,2016,Navires de charge classique,11
Argentine,2016,Porte-conteneurs,1
Argentine,2016,Autres navires,120
Argentine,2017,Flotte totale,183
Argentine,2017,Petroliers,29
Argentine,2017,Vraquiers,0
Argentine,2017,Navires de charge classique,8
Argentine,2017,Porte-conteneurs,1
Argentine,2017,Autres navires,145
Argentine,2018,Flotte totale,189
Argentine,2018,Petroliers,29
Argentine,2018,Vraquiers,0
Argentine,2018,Navires de charge classique,8
Argentine,2018,Porte-conteneurs,1
Argentine,2018,Autres navires,151
Argentine,2019,Flotte totale,191
Argentine,2019,Petroliers,30
Argentine,2019,Vraquiers,0
Argentine,2019,Navires de charge classique,8
Argentine,2019,Porte-conteneurs,1
Argentine,2019,Autres navires,152
Argentine,2020,Flotte totale,200
Argentine,2020,Petroliers,32
Argentine,2020,Vraquiers,0
Argentine,2020,Navires de charge classique,8
Argentine,2020,Porte-conteneurs,1
Argentine,2020,Autres navires,159
Argentine,2021,Flotte totale,204
Argentine,2021,Petroliers,33
Argentine,2021,Vraquiers,1
Argentine,2021,Navires de charge classique,8
Argentine,2021,Porte-conteneurs,1
Argentine,2021,Autres navires,161
Argentine,2022,Flotte totale,200
Argentine,2022,Petroliers,33
Argentine,2022,Vraquiers,1
Argentine,2022,Navires de charge classique,8
Argentine,2022,Porte-conteneurs,1
Argentine,2022,Autres navires,157
Argentine,2023,Flotte totale,199
Argentine,2023,Petroliers,32
Argentine,2023,Vraquiers,1
Argentine,2023,Navires de charge classique,8
Argentine,2023,Porte-conteneurs,1
Argentine,2023,Autres navires,157
Argentine,2024,Flotte totale,193
Argentine,2024,Petroliers,31
Argentine,2024,Vraquiers,1
Argentine,2024,Navires de charge classique,8
Argentine,2024,Porte-conteneurs,1
Argentine,2024,Autres navires,152
Argentine,2025,Flotte totale,191
Argentine,2025,Petroliers,31
Argentine,2025,Vraquiers,1
Argentine,2025,Navires de charge classique,8
Argentine,2025,Porte-conteneurs,1
Argentine,2025,Autres navires,150
Argentine,2026,Flotte totale,189
Argentine,2026,Petroliers,30
Argentine,2026,Vraquiers,1
Argentine,2026,Navires de charge classique,8
Argentine,2026,Porte-conteneurs,1
Argentine,2026,Autres navires,149
Aruba,2011,Flotte totale,1
Aruba,2011,Petroliers,0
Aruba,2011,Vraquiers,0
Aruba,2011,Navires de charge classique,0
Aruba,2011,Porte-conteneurs,0
Aruba,2011,Autres navires,1
Aruba,2012,Flotte totale,1
Aruba,2012,Petroliers,0
Aruba,2012,Vraquiers,0
Aruba,2012,Navires de charge classique,0
Aruba,2012,Porte-conteneurs,0
Aruba,2012,Autres navires,1
Aruba,2021,Flotte totale,1
Aruba,2021,Petroliers,0
Aruba,2021,Vraquiers,0
Aruba,2021,Navires de charge classique,0
Aruba,2021,Porte-conteneurs,0
Aruba,2021,Autres navires,1
Aruba,2022,Flotte totale,1
Aruba,2022,Petroliers,0
Aruba,2022,Vraquiers,0
Aruba,2022,Navires de charge classique,0
Aruba,2022,Porte-conteneurs,0
Aruba,2022,Autres navires,1
Aruba,2023,Flotte totale,1
Aruba,2023,Petroliers,0
Aruba,2023,Vraquiers,0
Aruba,2023,Navires de charge classique,0
Aruba,2023,Porte-conteneurs,0
Aruba,2023,Autres navires,1
Aruba,2024,Flotte totale,2
Aruba,2024,Petroliers,1
Aruba,2024,Vraquiers,0
Aruba,2024,Navires de charge classique,0
Aruba,2024,Porte-conteneurs,0
Aruba,2024,Autres navires,1
Aruba,2025,Flotte totale,2
Aruba,2025,Petroliers,1
Aruba,2025,Vraquiers,0
Aruba,2025,Navires de charge classique,0
Aruba,2025,Porte-conteneurs,0
Aruba,2025,Autres navires,1
Aruba,2026,Flotte totale,31
Aruba,2026,Petroliers,18
Aruba,2026,Vraquiers,0
Aruba,2026,Navires de charge classique,0
Aruba,2026,Porte-conteneurs,4
Aruba,2026,Autres navires,9
Australie,2011,Flotte totale,481
Australie,2011,Petroliers,6
Australie,2011,Vraquiers,9
Australie,2011,Navires de charge classique,70
Australie,2011,Porte-conteneurs,0
Australie,2011,Autres navires,396
Australie,2012,Flotte totale,491
Australie,2012,Petroliers,8
Australie,2012,Vraquiers,8
Australie,2012,Navires de charge classique,74
Australie,2012,Porte-conteneurs,0
Australie,2012,Autres navires,401
Australie,2013,Flotte totale,526
Australie,2013,Petroliers,6
Australie,2013,Vraquiers,7
Australie,2013,Navires de charge classique,79
Australie,2013,Porte-conteneurs,0
Australie,2013,Autres navires,434
Australie,2014,Flotte totale,524
Australie,2014,Petroliers,5
Australie,2014,Vraquiers,5
Australie,2014,Navires de charge classique,83
Australie,2014,Porte-conteneurs,0
Australie,2014,Autres navires,431
Australie,2015,Flotte totale,539
Australie,2015,Petroliers,10
Australie,2015,Vraquiers,5
Australie,2015,Navires de charge classique,79
Australie,2015,Porte-conteneurs,0
Australie,2015,Autres navires,445
Australie,2016,Flotte totale,545
Australie,2016,Petroliers,10
Australie,2016,Vraquiers,5
Australie,2016,Navires de charge classique,83
Australie,2016,Porte-conteneurs,0
Australie,2016,Autres navires,447
Australie,2017,Flotte totale,551
Australie,2017,Petroliers,7
Australie,2017,Vraquiers,4
Australie,2017,Navires de charge classique,78
Australie,2017,Porte-conteneurs,0
Australie,2017,Autres navires,462
Australie,2018,Flotte totale,564
Australie,2018,Petroliers,8
Australie,2018,Vraquiers,4
Australie,2018,Navires de charge classique,77
Australie,2018,Porte-conteneurs,0
Australie,2018,Autres navires,475
Australie,2019,Flotte totale,574
Australie,2019,Petroliers,7
Australie,2019,Vraquiers,4
Australie,2019,Navires de charge classique,80
Australie,2019,Porte-conteneurs,0
Australie,2019,Autres navires,483
Australie,2020,Flotte totale,583
Australie,2020,Petroliers,6
Australie,2020,Vraquiers,3
Australie,2020,Navires de charge classique,78
Australie,2020,Porte-conteneurs,0
Australie,2020,Autres navires,496
Australie,2021,Flotte totale,600
Australie,2021,Petroliers,7
Australie,2021,Vraquiers,2
Australie,2021,Navires de charge classique,77
Australie,2021,Porte-conteneurs,0
Australie,2021,Autres navires,514
Australie,2022,Flotte totale,607
Australie,2022,Petroliers,6
Australie,2022,Vraquiers,2
Australie,2022,Navires de charge classique,76
Australie,2022,Porte-conteneurs,0
Australie,2022,Autres navires,523
Australie,2023,Flotte totale,613
Australie,2023,Petroliers,6
Australie,2023,Vraquiers,2
Australie,2023,Navires de charge classique,76
Australie,2023,Porte-conteneurs,0
Australie,2023,Autres navires,529
Australie,2024,Flotte totale,618
Australie,2024,Petroliers,7
Australie,2024,Vraquiers,2
Australie,2024,Navires de charge classique,76
Australie,2024,Porte-conteneurs,0
Australie,2024,Autres navires,533
Australie,2025,Flotte totale,628
Australie,2025,Petroliers,7
Australie,2025,Vraquiers,2
Australie,2025,Navires de charge classique,75
Australie,2025,Porte-conteneurs,0
Australie,2025,Autres navires,544
Australie,2026,Flotte totale,650
Australie,2026,Petroliers,8
Australie,2026,Vraquiers,2
Australie,2026,Navires de charge classique,76
Australie,2026,Porte-conteneurs,0
Australie,2026,Autres navires,564
Autriche,2011,Flotte totale,1
Autriche,2011,Petroliers,0
Autriche,2011,Vraquiers,0
Autriche,2011,Navires de charge classique,0
Autriche,2011,Porte-conteneurs,0
Autriche,2011,Autres navires,1
Autriche,2012,Flotte totale,1
Autriche,2012,Petroliers,0
Autriche,2012,Vraquiers,0
Autriche,2012,Navires de charge classique,0
Autriche,2012,Porte-conteneurs,0
Autriche,2012,Autres navires,1
Autriche,2013,Flotte totale,1
Autriche,2013,Petroliers,0
Autriche,2013,Vraquiers,0
Autriche,2013,Navires de charge classique,0
Autriche,2013,Porte-conteneurs,0
Autriche,2013,Autres navires,1
Autriche,2014,Flotte totale,1
Autriche,2014,Petroliers,0
Autriche,2014,Vraquiers,0
Autriche,2014,Navires de charge classique,0
Autriche,2014,Porte-conteneurs,0
Autriche,2014,Autres navires,1
Autriche,2015,Flotte totale,1
Autriche,2015,Petroliers,0
Autriche,2015,Vraquiers,0
Autriche,2015,Navires de charge classique,0
Autriche,2015,Porte-conteneurs,0
Autriche,2015,Autres navires,1
Autriche,2016,Flotte totale,1
Autriche,2016,Petroliers,0
Autriche,2016,Vraquiers,0
Autriche,2016,Navires de charge classique,0
Autriche,2016,Porte-conteneurs,0
Autriche,2016,Autres navires,1
Autriche,2017,Flotte totale,1
Autriche,2017,Petroliers,0
Autriche,2017,Vraquiers,0
Autriche,2017,Navires de charge classique,0
Autriche,2017,Porte-conteneurs,0
Autriche,2017,Autres navires,1
Autriche,2018,Flotte totale,1
Autriche,2018,Petroliers,0
Autriche,2018,Vraquiers,0
Autriche,2018,Navires de charge classique,0
Autriche,2018,Porte-conteneurs,0
Autriche,2018,Autres navires,1
Autriche,2019,Flotte totale,1
Autriche,2019,Petroliers,0
Autriche,2019,Vraquiers,0
Autriche,2019,Navires de charge classique,0
Autriche,2019,Porte-conteneurs,0
Autriche,2019,Autres navires,1
Autriche,2020,Flotte totale,1
Autriche,2020,Petroliers,0
Autriche,2020,Vraquiers,0
Autriche,2020,Navires de charge classique,0
Autriche,2020,Porte-conteneurs,0
Autriche,2020,Autres navires,1
Autriche,2021,Flotte totale,1
Autriche,2021,Petroliers,0
Autriche,2021,Vraquiers,0
Autriche,2021,Navires de charge classique,0
Autriche,2021,Porte-conteneurs,0
Autriche,2021,Autres navires,1
Autriche,2022,Flotte totale,1
Autriche,2022,Petroliers,0
Autriche,2022,Vraquiers,0
Autriche,2022,Navires de charge classique,0
Autriche,2022,Porte-conteneurs,0
Autriche,2022,Autres navires,1
Autriche,2023,Flotte totale,1
Autriche,2023,Petroliers,0
Autriche,2023,Vraquiers,0
Autriche,2023,Navires de charge classique,0
Autriche,2023,Porte-conteneurs,0
Autriche,2023,Autres navires,1
Autriche,2024,Flotte totale,1
Autriche,2024,Petroliers,0
Autriche,2024,Vraquiers,0
Autriche,2024,Navires de charge classique,0
Autriche,2024,Porte-conteneurs,0
Autriche,2024,Autres navires,1
Autriche,2025,Flotte totale,1
Autriche,2025,Petroliers,0
Autriche,2025,Vraquiers,0
Autriche,2025,Navires de charge classique,0
Autriche,2025,Porte-conteneurs,0
Autriche,2025,Autres navires,1
Autriche,2026,Flotte totale,1
Autriche,2026,Petroliers,0
Autriche,2026,Vraquiers,0
Autriche,2026,Navires de charge classique,0
Autriche,2026,Porte-conteneurs,0
Autriche,2026,Autres navires,1
Azerbaidjan,2011,Flotte totale,297
Azerbaidjan,2011,Petroliers,51
Azerbaidjan,2011,Vraquiers,0
Azerbaidjan,2011,Navires de charge classique,33
Azerbaidjan,2011,Porte-conteneurs,0
Azerbaidjan,2011,Autres navires,213
Azerbaidjan,2012,Flotte totale,295
Azerbaidjan,2012,Petroliers,49
Azerbaidjan,2012,Vraquiers,0
Azerbaidjan,2012,Navires de charge classique,33
Azerbaidjan,2012,Porte-conteneurs,0
Azerbaidjan,2012,Autres navires,213
Azerbaidjan,2013,Flotte totale,305
Azerbaidjan,2013,Petroliers,49
Azerbaidjan,2013,Vraquiers,0
Azerbaidjan,2013,Navires de charge classique,38
Azerbaidjan,2013,Porte-conteneurs,0
Azerbaidjan,2013,Autres navires,218
Azerbaidjan,2014,Flotte totale,301
Azerbaidjan,2014,Petroliers,49
Azerbaidjan,2014,Vraquiers,0
Azerbaidjan,2014,Navires de charge classique,39
Azerbaidjan,2014,Porte-conteneurs,0
Azerbaidjan,2014,Autres navires,213
Azerbaidjan,2015,Flotte totale,307
Azerbaidjan,2015,Petroliers,50
Azerbaidjan,2015,Vraquiers,0
Azerbaidjan,2015,Navires de charge classique,42
Azerbaidjan,2015,Porte-conteneurs,0
Azerbaidjan,2015,Autres navires,215
Azerbaidjan,2016,Flotte totale,302
Azerbaidjan,2016,Petroliers,48
Azerbaidjan,2016,Vraquiers,0
Azerbaidjan,2016,Navires de charge classique,42
Azerbaidjan,2016,Porte-conteneurs,0
Azerbaidjan,2016,Autres navires,212
Azerbaidjan,2017,Flotte totale,294
Azerbaidjan,2017,Petroliers,41
Azerbaidjan,2017,Vraquiers,0
Azerbaidjan,2017,Navires de charge classique,40
Azerbaidjan,2017,Porte-conteneurs,0
Azerbaidjan,2017,Autres navires,213
Azerbaidjan,2018,Flotte totale,297
Azerbaidjan,2018,Petroliers,44
Azerbaidjan,2018,Vraquiers,0
Azerbaidjan,2018,Navires de charge classique,40
Azerbaidjan,2018,Porte-conteneurs,0
Azerbaidjan,2018,Autres navires,213
Azerbaidjan,2019,Flotte totale,302
Azerbaidjan,2019,Petroliers,47
Azerbaidjan,2019,Vraquiers,0
Azerbaidjan,2019,Navires de charge classique,40
Azerbaidjan,2019,Porte-conteneurs,0
Azerbaidjan,2019,Autres navires,215
Azerbaidjan,2020,Flotte totale,303
Azerbaidjan,2020,Petroliers,45
Azerbaidjan,2020,Vraquiers,0
Azerbaidjan,2020,Navires de charge classique,38
Azerbaidjan,2020,Porte-conteneurs,0
Azerbaidjan,2020,Autres navires,220
Azerbaidjan,2021,Flotte totale,305
Azerbaidjan,2021,Petroliers,43
Azerbaidjan,2021,Vraquiers,0
Azerbaidjan,2021,Navires de charge classique,38
Azerbaidjan,2021,Porte-conteneurs,0
Azerbaidjan,2021,Autres navires,224
Azerbaidjan,2022,Flotte totale,309
Azerbaidjan,2022,Petroliers,44
Azerbaidjan,2022,Vraquiers,0
Azerbaidjan,2022,Navires de charge classique,38
Azerbaidjan,2022,Porte-conteneurs,0
Azerbaidjan,2022,Autres navires,227
Azerbaidjan,2023,Flotte totale,313
Azerbaidjan,2023,Petroliers,44
Azerbaidjan,2023,Vraquiers,0
Azerbaidjan,2023,Navires de charge classique,38
Azerbaidjan,2023,Porte-conteneurs,0
Azerbaidjan,2023,Autres navires,231
Azerbaidjan,2024,Flotte totale,314
Azerbaidjan,2024,Petroliers,47
Azerbaidjan,2024,Vraquiers,0
Azerbaidjan,2024,Navires de charge classique,36
Azerbaidjan,2024,Porte-conteneurs,0
Azerbaidjan,2024,Autres navires,231
Azerbaidjan,2025,Flotte totale,315
Azerbaidjan,2025,Petroliers,46
Azerbaidjan,2025,Vraquiers,0
Azerbaidjan,2025,Navires de charge classique,35
Azerbaidjan,2025,Porte-conteneurs,0
Azerbaidjan,2025,Autres navires,234
Azerbaidjan,2026,Flotte totale,318
Azerbaidjan,2026,Petroliers,46
Azerbaidjan,2026,Vraquiers,0
Azerbaidjan,2026,Navires de charge classique,36
Azerbaidjan,2026,Porte-conteneurs,0
Azerbaidjan,2026,Autres navires,236
Bahamas,2011,Flotte totale,1407
Bahamas,2011,Petroliers,264
Bahamas,2011,Vraquiers,311
Bahamas,2011,Navires de charge classique,161
Bahamas,2011,Porte-conteneurs,52
Bahamas,2011,Autres navires,619
Bahamas,2012,Flotte totale,1431
Bahamas,2012,Petroliers,253
Bahamas,2012,Vraquiers,328
Bahamas,2012,Navires de charge classique,152
Bahamas,2012,Porte-conteneurs,60
Bahamas,2012,Autres navires,638
Bahamas,2013,Flotte totale,1426
Bahamas,2013,Petroliers,257
Bahamas,2013,Vraquiers,311
Bahamas,2013,Navires de charge classique,149
Bahamas,2013,Porte-conteneurs,57
Bahamas,2013,Autres navires,652
Bahamas,2014,Flotte totale,1389
Bahamas,2014,Petroliers,257
Bahamas,2014,Vraquiers,311
Bahamas,2014,Navires de charge classique,125
Bahamas,2014,Porte-conteneurs,58
Bahamas,2014,Autres navires,638
Bahamas,2015,Flotte totale,1390
Bahamas,2015,Petroliers,265
Bahamas,2015,Vraquiers,315
Bahamas,2015,Navires de charge classique,111
Bahamas,2015,Porte-conteneurs,51
Bahamas,2015,Autres navires,648
Bahamas,2016,Flotte totale,1440
Bahamas,2016,Petroliers,290
Bahamas,2016,Vraquiers,333
Bahamas,2016,Navires de charge classique,106
Bahamas,2016,Porte-conteneurs,52
Bahamas,2016,Autres navires,659
Bahamas,2017,Flotte totale,1412
Bahamas,2017,Petroliers,283
Bahamas,2017,Vraquiers,334
Bahamas,2017,Navires de charge classique,81
Bahamas,2017,Porte-conteneurs,53
Bahamas,2017,Autres navires,661
Bahamas,2018,Flotte totale,1385
Bahamas,2018,Petroliers,269
Bahamas,2018,Vraquiers,329
Bahamas,2018,Navires de charge classique,79
Bahamas,2018,Porte-conteneurs,49
Bahamas,2018,Autres navires,659
Bahamas,2019,Flotte totale,1399
Bahamas,2019,Petroliers,266
Bahamas,2019,Vraquiers,333
Bahamas,2019,Navires de charge classique,76
Bahamas,2019,Porte-conteneurs,49
Bahamas,2019,Autres navires,675
Bahamas,2020,Flotte totale,1372
Bahamas,2020,Petroliers,240
Bahamas,2020,Vraquiers,345
Bahamas,2020,Navires de charge classique,69
Bahamas,2020,Porte-conteneurs,53
Bahamas,2020,Autres navires,665
Bahamas,2021,Flotte totale,1329
Bahamas,2021,Petroliers,225
Bahamas,2021,Vraquiers,333
Bahamas,2021,Navires de charge classique,64
Bahamas,2021,Porte-conteneurs,45
Bahamas,2021,Autres navires,662
Bahamas,2022,Flotte totale,1309
Bahamas,2022,Petroliers,213
Bahamas,2022,Vraquiers,339
Bahamas,2022,Navires de charge classique,62
Bahamas,2022,Porte-conteneurs,40
Bahamas,2022,Autres navires,655
Bahamas,2023,Flotte totale,1269
Bahamas,2023,Petroliers,191
Bahamas,2023,Vraquiers,345
Bahamas,2023,Navires de charge classique,54
Bahamas,2023,Porte-conteneurs,39
Bahamas,2023,Autres navires,640
Bahamas,2024,Flotte totale,1255
Bahamas,2024,Petroliers,179
Bahamas,2024,Vraquiers,342
Bahamas,2024,Navires de charge classique,50
Bahamas,2024,Porte-conteneurs,43
Bahamas,2024,Autres navires,641
Bahamas,2025,Flotte totale,1246
Bahamas,2025,Petroliers,167
Bahamas,2025,Vraquiers,338
Bahamas,2025,Navires de charge classique,46
Bahamas,2025,Porte-conteneurs,39
Bahamas,2025,Autres navires,656
Bahamas,2026,Flotte totale,1276
Bahamas,2026,Petroliers,167
Bahamas,2026,Vraquiers,338
Bahamas,2026,Navires de charge classique,66
Bahamas,2026,Porte-conteneurs,41
Bahamas,2026,Autres navires,664
Bahrein,2011,Flotte totale,213
Bahrein,2011,Petroliers,5
Bahrein,2011,Vraquiers,2
Bahrein,2011,Navires de charge classique,4
Bahrein,2011,Porte-conteneurs,5
Bahrein,2011,Autres navires,197
Bahrein,2012,Flotte totale,217
Bahrein,2012,Petroliers,5
Bahrein,2012,Vraquiers,2
Bahrein,2012,Navires de charge classique,5
Bahrein,2012,Porte-conteneurs,4
Bahrein,2012,Autres navires,201
Bahrein,2013,Flotte totale,235
Bahrein,2013,Petroliers,5
Bahrein,2013,Vraquiers,2
Bahrein,2013,Navires de charge classique,6
Bahrein,2013,Porte-conteneurs,5
Bahrein,2013,Autres navires,217
Bahrein,2014,Flotte totale,243
Bahrein,2014,Petroliers,5
Bahrein,2014,Vraquiers,1
Bahrein,2014,Navires de charge classique,9
Bahrein,2014,Porte-conteneurs,4
Bahrein,2014,Autres navires,224
Bahrein,2015,Flotte totale,249
Bahrein,2015,Petroliers,5
Bahrein,2015,Vraquiers,0
Bahrein,2015,Navires de charge classique,10
Bahrein,2015,Porte-conteneurs,4
Bahrein,2015,Autres navires,230
Bahrein,2016,Flotte totale,259
Bahrein,2016,Petroliers,4
Bahrein,2016,Vraquiers,0
Bahrein,2016,Navires de charge classique,11
Bahrein,2016,Porte-conteneurs,4
Bahrein,2016,Autres navires,240
Bahrein,2017,Flotte totale,260
Bahrein,2017,Petroliers,4
Bahrein,2017,Vraquiers,1
Bahrein,2017,Navires de charge classique,12
Bahrein,2017,Porte-conteneurs,3
Bahrein,2017,Autres navires,240
Bahrein,2018,Flotte totale,257
