zone,mois,annee,mois_num,tendance,confiance,proba_Augmentation,proba_Diminution,proba_Stable,tendance_reelle,correct
z_58.5_4.5,6,2025,6,Stable,61.5,36.9,1.6,61.5,Diminution,False
z_58.5_4.5,7,2025,7,Stable,64.8,33.8,1.5,64.8,Stable,True
z_58.5_4.5,8,2025,8,Stable,65.9,32.3,1.8,65.9,Stable,True
z_58.5_4.5,9,2025,9,Stable,62.2,36.7,1.1,62.2,Diminution,False
z_58.5_4.5,10,2025,10,Stable,61.4,37.7,0.9,61.4,Stable,True
z_58.5_4.5,11,2025,11,Stable,64.5,34.5,1.1,64.5,Diminution,False
z_58.5_4.5,12,2025,12,Stable,60.9,38.4,0.7,60.9,Diminution,False
z_58.5_6.0,2,2023,2,Stable,66.8,29.5,3.7,66.8,Stable,True
z_58.5_6.0,3,2023,3,Stable,66.5,29.1,4.4,66.5,Stable,True
z_58.5_6.0,6,2023,6,Stable,61.7,35.2,3.1,61.7,Stable,True
z_58.5_6.0,7,2023,7,Stable,60.6,36.8,2.6,60.6,Stable,True
z_58.5_6.0,8,2023,8,Stable,63.4,34.0,2.6,63.4,Diminution,False
z_58.5_6.0,10,2023,10,Stable,65.6,31.6,2.8,65.6,Stable,True
z_58.5_6.0,11,2023,11,Stable,66.4,30.6,3.0,66.4,Stable,True
z_58.5_6.0,12,2023,12,Stable,68.0,28.9,3.2,68.0,Stable,True
z_58.5_6.0,2,2024,2,Stable,67.3,29.2,3.6,67.3,Stable,True
z_58.5_6.0,3,2024,3,Stable,65.9,29.8,4.3,65.9,Stable,True
z_58.5_6.0,6,2024,6,Stable,61.7,35.2,3.1,61.7,Stable,True
z_58.5_6.0,7,2024,7,Stable,61.0,36.1,2.9,61.0,Stable,True
z_58.5_6.0,8,2024,8,Stable,64.0,33.6,2.4,64.0,Diminution,False
z_58.5_6.0,10,2024,10,Stable,66.1,31.3,2.5,66.1,Stable,True
z_58.5_6.0,11,2024,11,Stable,66.4,30.6,3.0,66.4,Stable,True
z_58.5_6.0,12,2024,12,Stable,68.0,28.9,3.2,68.0,Stable,True
z_58.5_6.0,2,2025,2,Stable,66.8,29.5,3.7,66.8,Stable,True
z_58.5_6.0,3,2025,3,Stable,66.5,29.1,4.4,66.5,Stable,True
z_58.5_6.0,6,2025,6,Stable,61.7,35.2,3.1,61.7,Stable,True
z_58.5_6.0,7,2025,7,Stable,57.3,40.1,2.6,57.3,Stable,True
z_58.5_6.0,8,2025,8,Stable,63.4,34.0,2.6,63.4,Diminution,False
z_58.5_6.0,10,2025,10,Stable,65.6,31.6,2.8,65.6,Stable,True
z_58.5_6.0,11,2025,11,Stable,66.4,30.6,3.0,66.4,Stable,True
z_58.5_6.0,12,2025,12,Stable,68.0,28.9,3.2,68.0,Stable,True
z_58.5_9.0,1,2023,1,Stable,61.0,37.8,1.2,61.0,Stable,True
z_58.5_9.0,3,2023,3,Stable,62.8,36.6,0.7,62.8,Stable,True
z_58.5_9.0,4,2023,4,Stable,62.8,35.8,1.4,62.8,Stable,True
z_58.5_9.0,5,2023,5,Stable,65.7,33.5,0.8,65.7,Stable,True
z_58.5_9.0,6,2023,6,Stable,61.3,38.1,0.6,61.3,Stable,True
z_58.5_9.0,7,2023,7,Stable,63.5,36.0,0.5,63.5,Stable,True
z_58.5_9.0,8,2023,8,Stable,62.3,37.0,0.7,62.3,Stable,True
z_58.5_9.0,9,2023,9,Stable,58.1,41.3,0.6,58.1,Stable,True
z_58.5_9.0,10,2023,10,Stable,52.5,47.0,0.5,52.5,Stable,True
z_58.5_9.0,11,2023,11,Stable,60.0,39.3,0.7,60.0,Stable,True
z_58.5_9.0,12,2023,12,Stable,64.8,34.6,0.6,64.8,Stable,True
z_58.5_9.0,1,2024,1,Stable,66.9,32.4,0.7,66.9,Stable,True
z_58.5_9.0,3,2024,3,Stable,67.9,31.1,1.0,67.9,Stable,True
z_58.5_9.0,4,2024,4,Stable,68.2,30.7,1.1,68.2,Stable,True
z_58.5_9.0,5,2024,5,Stable,71.2,28.0,0.8,71.2,Stable,True
z_58.5_9.0,6,2024,6,Stable,67.6,31.2,1.2,67.6,Stable,True
z_58.5_9.0,7,2024,7,Stable,65.3,34.0,0.7,65.3,Stable,True
z_58.5_9.0,8,2024,8,Stable,65.9,32.9,1.1,65.9,Stable,True
z_58.5_9.0,9,2024,9,Stable,60.5,38.5,0.9,60.5,Stable,True
z_58.5_9.0,10,2024,10,Stable,58.0,41.0,0.9,58.0,Stable,True
z_58.5_9.0,11,2024,11,Stable,60.0,39.3,0.7,60.0,Stable,True
z_58.5_9.0,12,2024,12,Stable,62.4,36.9,0.7,62.4,Diminution,False
z_58.5_9.0,1,2025,1,Stable,66.2,33.2,0.6,66.2,Stable,True
z_58.5_9.0,3,2025,3,Stable,64.0,35.3,0.7,64.0,Stable,True
z_58.5_9.0,4,2025,4,Stable,65.2,33.8,0.9,65.2,Diminution,False
z_58.5_9.0,5,2025,5,Stable,62.6,36.6,0.8,62.6,Stable,True
z_58.5_9.0,6,2025,6,Stable,65.8,33.5,0.7,65.8,Stable,True
z_58.5_9.0,7,2025,7,Stable,59.6,39.9,0.5,59.6,Stable,True
z_58.5_9.0,8,2025,8,Stable,62.0,37.2,0.7,62.0,Stable,True
z_58.5_9.0,9,2025,9,Stable,61.7,37.6,0.7,61.7,Stable,True
z_58.5_9.0,10,2025,10,Stable,59.4,40.0,0.6,59.4,Stable,True
z_58.5_9.0,11,2025,11,Stable,57.6,41.8,0.6,57.6,Stable,True
z_58.5_9.0,12,2025,12,Stable,64.2,35.1,0.7,64.2,Diminution,False
z_60.0_-1.5,1,2023,1,Stable,69.9,29.1,1.0,69.9,Stable,True
z_60.0_-1.5,2,2023,2,Stable,69.3,29.6,1.1,69.3,Diminution,False
z_60.0_-1.5,3,2023,3,Stable,69.3,29.7,1.1,69.3,Stable,True
z_60.0_-1.5,4,2023,4,Stable,68.6,30.4,1.0,68.6,Diminution,False
z_60.0_-1.5,5,2023,5,Stable,67.7,31.0,1.3,67.7,Diminution,False
z_60.0_-1.5,6,2023,6,Stable,63.4,35.7,0.9,63.4,Stable,True
z_60.0_-1.5,7,2023,7,Stable,61.6,37.6,0.8,61.6,Stable,True
z_60.0_-1.5,8,2023,8,Stable,63.1,36.1,0.8,63.1,Diminution,False
z_60.0_-1.5,9,2023,9,Stable,66.3,32.8,0.9,66.3,Stable,True
z_60.0_-1.5,10,2023,10,Stable,65.2,34.1,0.7,65.2,Stable,True
z_60.0_-1.5,11,2023,11,Stable,66.2,33.0,0.8,66.2,Stable,True
z_60.0_-1.5,12,2023,12,Stable,68.8,30.2,1.0,68.8,Stable,True
z_60.0_-1.5,1,2024,1,Stable,69.9,29.1,1.0,69.9,Stable,True
z_60.0_-1.5,2,2024,2,Stable,69.3,29.6,1.1,69.3,Diminution,False
z_60.0_-1.5,3,2024,3,Stable,69.3,29.7,1.1,69.3,Stable,True
z_60.0_-1.5,4,2024,4,Stable,68.6,30.4,1.0,68.6,Diminution,False
z_60.0_-1.5,5,2024,5,Stable,67.7,31.0,1.3,67.7,Diminution,False
z_60.0_-1.5,6,2024,6,Stable,63.4,35.7,0.9,63.4,Stable,True
z_60.0_-1.5,7,2024,7,Stable,61.6,37.6,0.8,61.6,Stable,True
z_60.0_-1.5,8,2024,8,Stable,63.1,36.1,0.8,63.1,Diminution,False
z_60.0_-1.5,9,2024,9,Stable,66.3,32.8,0.9,66.3,Stable,True
z_60.0_-1.5,10,2024,10,Stable,65.3,34.0,0.7,65.3,Stable,True
z_60.0_-1.5,11,2024,11,Stable,65.8,33.4,0.8,65.8,Stable,True
z_60.0_-1.5,12,2024,12,Stable,69.6,29.5,1.0,69.6,Stable,True
z_60.0_-1.5,1,2025,1,Stable,69.9,29.1,1.0,69.9,Stable,True
z_60.0_-1.5,2,2025,2,Stable,69.3,29.6,1.1,69.3,Diminution,False
z_60.0_-1.5,3,2025,3,Stable,69.2,29.4,1.4,69.2,Stable,True
z_60.0_-1.5,4,2025,4,Stable,68.6,30.4,1.0,68.6,Diminution,False
z_60.0_-1.5,5,2025,5,Stable,67.7,31.0,1.3,67.7,Diminution,False
z_60.0_-1.5,6,2025,6,Stable,63.4,35.7,0.9,63.4,Stable,True
z_60.0_-1.5,7,2025,7,Stable,61.6,37.6,0.8,61.6,Stable,True
z_60.0_-1.5,8,2025,8,Stable,63.1,36.1,0.8,63.1,Diminution,False
z_60.0_-1.5,9,2025,9,Stable,64.7,34.3,1.0,64.7,Stable,True
z_60.0_-1.5,10,2025,10,Stable,65.2,34.1,0.7,65.2,Stable,True
z_60.0_-1.5,11,2025,11,Stable,66.2,33.0,0.8,66.2,Stable,True
z_60.0_-1.5,12,2025,12,Stable,68.8,30.2,1.0,68.8,Stable,True
z_60.0_-4.5,1,2023,1,Stable,72.3,27.0,0.6,72.3,Stable,True
z_60.0_-4.5,2,2023,2,Stable,73.1,26.3,0.6,73.1,Stable,True
z_60.0_-4.5,4,2023,4,Stable,71.9,27.6,0.6,71.9,Stable,True
z_60.0_-4.5,5,2023,5,Stable,72.2,27.1,0.7,72.2,Stable,True
z_60.0_-4.5,6,2023,6,Stable,69.8,29.6,0.6,69.8,Stable,True
z_60.0_-4.5,7,2023,7,Stable,66.9,32.5,0.5,66.9,Stable,True
z_60.0_-4.5,8,2023,8,Stable,67.3,32.0,0.6,67.3,Stable,True
z_60.0_-4.5,11,2023,11,Stable,67.2,32.2,0.6,67.2,Stable,True
z_60.0_-4.5,12,2023,12,Stable,70.8,28.6,0.6,70.8,Stable,True
z_60.0_-4.5,1,2024,1,Stable,72.5,26.9,0.6,72.5,Stable,True
z_60.0_-4.5,2,2024,2,Stable,73.0,26.4,0.6,73.0,Stable,True
z_60.0_-4.5,4,2024,4,Stable,71.9,27.6,0.6,71.9,Stable,True
z_60.0_-4.5,5,2024,5,Stable,72.2,27.1,0.7,72.2,Stable,True
z_60.0_-4.5,6,2024,6,Stable,69.5,29.8,0.7,69.5,Stable,True
z_60.0_-4.5,7,2024,7,Stable,66.9,32.5,0.5,66.9,Stable,True
z_60.0_-4.5,8,2024,8,Stable,67.3,32.0,0.6,67.3,Stable,True
z_60.0_-4.5,11,2024,11,Stable,67.2,32.2,0.6,67.2,Stable,True
z_60.0_-4.5,12,2024,12,Stable,67.8,31.6,0.6,67.8,Stable,True
z_60.0_-4.5,1,2025,1,Stable,72.3,27.0,0.6,72.3,Stable,True
z_60.0_-4.5,2,2025,2,Stable,73.1,26.3,0.6,73.1,Stable,True
z_60.0_-4.5,4,2025,4,Stable,71.8,27.6,0.6,71.8,Stable,True
z_60.0_-4.5,5,2025,5,Stable,72.4,26.8,0.7,72.4,Stable,True
z_60.0_-4.5,6,2025,6,Stable,70.9,28.6,0.5,70.9,Stable,True
z_60.0_-4.5,7,2025,7,Stable,66.9,32.5,0.5,66.9,Stable,True
z_60.0_-4.5,8,2025,8,Stable,67.3,32.0,0.6,67.3,Stable,True
z_60.0_-4.5,11,2025,11,Stable,67.2,32.2,0.6,67.2,Stable,True
z_60.0_-4.5,12,2025,12,Stable,70.2,29.3,0.6,70.2,Stable,True
z_60.0_-6.0,4,2023,4,Stable,71.9,27.5,0.6,71.9,Stable,True
z_60.0_-6.0,4,2024,4,Stable,71.9,27.5,0.6,71.9,Stable,True
z_60.0_-6.0,4,2025,4,Stable,69.1,30.3,0.6,69.1,Stable,True
z_60.0_-7.5,4,2023,4,Stable,66.7,32.0,1.3,66.7,Diminution,False
z_60.0_-7.5,11,2023,11,Stable,64.3,34.7,1.0,64.3,Stable,True
z_60.0_-7.5,12,2023,12,Stable,66.8,32.0,1.1,66.8,Stable,True
z_60.0_-7.5,4,2024,4,Stable,66.7,32.0,1.3,66.7,Diminution,False
z_60.0_-7.5,11,2024,11,Stable,64.3,34.7,1.0,64.3,Stable,True
z_60.0_-7.5,12,2024,12,Stable,66.8,32.0,1.1,66.8,Stable,True
z_60.0_-7.5,4,2025,4,Stable,66.7,32.0,1.3,66.7,Diminution,False
z_60.0_-7.5,11,2025,11,Stable,64.3,34.7,1.0,64.3,Stable,True
z_60.0_-7.5,12,2025,12,Stable,66.8,32.0,1.1,66.8,Stable,True
z_60.0_0.0,1,2023,1,Stable,68.0,30.8,1.2,68.0,Stable,True
z_60.0_0.0,2,2023,2,Stable,67.4,31.2,1.5,67.4,Stable,True
z_60.0_0.0,5,2023,5,Stable,65.9,32.3,1.7,65.9,Stable,True
z_60.0_0.0,6,2023,6,Stable,60.8,38.0,1.2,60.8,Stable,True
z_60.0_0.0,7,2023,7,Stable,59.8,39.5,0.7,59.8,Stable,True
z_60.0_0.0,8,2023,8,Stable,61.8,37.1,1.1,61.8,Stable,True
z_60.0_0.0,9,2023,9,Stable,65.4,33.3,1.3,65.4,Stable,True
z_60.0_0.0,10,2023,10,Stable,64.4,34.5,1.1,64.4,Stable,True
z_60.0_0.0,11,2023,11,Stable,65.5,33.4,1.1,65.5,Diminution,False
z_60.0_0.0,12,2023,12,Stable,67.2,31.3,1.4,67.2,Stable,True
z_60.0_0.0,1,2024,1,Stable,69.6,29.1,1.3,69.6,Stable,True
z_60.0_0.0,2,2024,2,Stable,67.4,31.2,1.5,67.4,Stable,True
z_60.0_0.0,5,2024,5,Stable,65.9,32.3,1.7,65.9,Stable,True
z_60.0_0.0,6,2024,6,Stable,60.8,38.0,1.2,60.8,Stable,True
z_60.0_0.0,7,2024,7,Stable,59.4,39.6,1.0,59.4,Stable,True
z_60.0_0.0,8,2024,8,Stable,61.8,37.1,1.1,61.8,Stable,True
z_60.0_0.0,9,2024,9,Stable,65.4,33.3,1.3,65.4,Stable,True
z_60.0_0.0,10,2024,10,Stable,62.6,36.2,1.2,62.6,Stable,True
z_60.0_0.0,11,2024,11,Stable,65.5,33.4,1.1,65.5,Diminution,False
z_60.0_0.0,12,2024,12,Stable,67.2,31.3,1.4,67.2,Stable,True
z_60.0_0.0,1,2025,1,Stable,69.6,29.1,1.3,69.6,Stable,True
z_60.0_0.0,2,2025,2,Stable,67.4,31.2,1.5,67.4,Stable,True
z_60.0_0.0,5,2025,5,Stable,65.9,32.3,1.7,65.9,Stable,True
z_60.0_0.0,6,2025,6,Stable,60.8,38.0,1.2,60.8,Stable,True
z_60.0_0.0,7,2025,7,Stable,59.4,39.6,1.0,59.4,Stable,True
z_60.0_0.0,8,2025,8,Stable,61.8,37.1,1.1,61.8,Stable,True
z_60.0_0.0,9,2025,9,Stable,65.4,33.3,1.3,65.4,Stable,True
z_60.0_0.0,10,2025,10,Stable,62.8,36.1,1.1,62.8,Stable,True
z_60.0_0.0,11,2025,11,Stable,65.4,33.4,1.2,65.4,Diminution,False
z_60.0_0.0,12,2025,12,Stable,67.6,31.0,1.4,67.6,Stable,True
z_60.0_1.5,1,2023,1,Stable,68.1,29.3,2.6,68.1,Stable,True
z_60.0_1.5,2,2023,2,Stable,67.0,30.3,2.7,67.0,Stable,True
z_60.0_1.5,3,2023,3,Stable,67.3,30.2,2.4,67.3,Stable,True
z_60.0_1.5,4,2023,4,Stable,67.4,30.2,2.4,67.4,Stable,True
z_60.0_1.5,5,2023,5,Stable,66.8,30.5,2.8,66.8,Stable,True
z_60.0_1.5,7,2023,7,Stable,61.4,37.2,1.4,61.4,Stable,True
z_60.0_1.5,8,2023,8,Stable,63.5,35.0,1.5,63.5,Stable,True
z_60.0_1.5,9,2023,9,Stable,67.1,31.1,1.9,67.1,Stable,True
z_60.0_1.5,10,2023,10,Stable,66.0,32.5,1.5,66.0,Stable,True
z_60.0_1.5,11,2023,11,Stable,65.3,32.5,2.2,65.3,Stable,True
z_60.0_1.5,12,2023,12,Stable,67.0,30.2,2.8,67.0,Stable,True
z_60.0_1.5,1,2024,1,Stable,68.1,29.3,2.6,68.1,Stable,True
z_60.0_1.5,2,2024,2,Stable,63.4,34.2,2.4,63.4,Stable,True
z_60.0_1.5,3,2024,3,Stable,67.2,29.7,3.2,67.2,Stable,True
z_60.0_1.5,4,2024,4,Stable,67.6,29.9,2.4,67.6,Stable,True
z_60.0_1.5,5,2024,5,Stable,63.3,34.2,2.4,63.3,Stable,True
z_60.0_1.5,7,2024,7,Stable,61.3,37.0,1.7,61.3,Stable,True
z_60.0_1.5,8,2024,8,Stable,62.0,36.7,1.2,62.0,Stable,True
z_60.0_1.5,9,2024,9,Stable,65.1,33.2,1.7,65.1,Stable,True
z_60.0_1.5,10,2024,10,Stable,70.4,28.1,1.5,70.4,Stable,True
z_60.0_1.5,11,2024,11,Stable,70.6,27.3,2.1,70.6,Stable,True
z_60.0_1.5,12,2024,12,Stable,65.6,30.0,4.5,65.6,Stable,True
z_60.0_1.5,1,2025,1,Stable,68.1,29.3,2.6,68.1,Stable,True
z_60.0_1.5,2,2025,2,Stable,67.0,30.1,2.8,67.0,Stable,True
z_60.0_1.5,3,2025,3,Stable,67.2,29.7,3.2,67.2,Stable,True
z_60.0_1.5,4,2025,4,Stable,67.6,29.9,2.4,67.6,Stable,True
z_60.0_1.5,5,2025,5,Stable,67.1,30.6,2.2,67.1,Stable,True
z_60.0_1.5,7,2025,7,Stable,61.8,36.8,1.4,61.8,Stable,True
z_60.0_1.5,8,2025,8,Stable,60.9,37.8,1.3,60.9,Stable,True
z_60.0_1.5,9,2025,9,Stable,64.8,33.1,2.1,64.8,Stable,True
z_60.0_1.5,10,2025,10,Stable,65.2,33.3,1.5,65.2,Stable,True
z_60.0_1.5,11,2025,11,Stable,66.4,31.6,2.0,66.4,Stable,True
z_60.0_1.5,12,2025,12,Stable,67.7,29.4,2.9,67.7,Stable,True
z_60.0_16.5,1,2023,1,Stable,64.0,30.9,5.1,64.0,Stable,True
z_60.0_16.5,2,2023,2,Stable,62.2,33.9,3.8,62.2,Stable,True
z_60.0_16.5,3,2023,3,Stable,65.5,29.3,5.2,65.5,Stable,True
z_60.0_16.5,4,2023,4,Stable,65.8,29.4,4.8,65.8,Stable,True
z_60.0_16.5,5,2023,5,Stable,64.4,29.8,5.7,64.4,Stable,True
z_60.0_16.5,6,2023,6,Stable,61.0,35.6,3.4,61.0,Stable,True
z_60.0_16.5,7,2023,7,Stable,54.2,43.3,2.5,54.2,Diminution,False
z_60.0_16.5,8,2023,8,Stable,63.0,34.3,2.8,63.0,Stable,True
z_60.0_16.5,10,2023,10,Stable,65.2,31.8,3.0,65.2,Stable,True
z_60.0_16.5,11,2023,11,Stable,61.7,35.1,3.2,61.7,Stable,True
z_60.0_16.5,12,2023,12,Stable,67.8,28.8,3.4,67.8,Stable,True
z_60.0_16.5,1,2024,1,Stable,67.9,28.4,3.7,67.9,Stable,True
z_60.0_16.5,2,2024,2,Stable,66.4,29.5,4.1,66.4,Stable,True
z_60.0_16.5,3,2024,3,Stable,66.4,29.0,4.6,66.4,Stable,True
z_60.0_16.5,4,2024,4,Stable,68.8,26.2,5.0,68.8,Stable,True
z_60.0_16.5,5,2024,5,Stable,66.0,28.1,5.9,66.0,Stable,True
z_60.0_16.5,6,2024,6,Stable,61.7,34.9,3.4,61.7,Stable,True
z_60.0_16.5,7,2024,7,Stable,55.0,43.1,1.9,55.0,Diminution,False
z_60.0_16.5,8,2024,8,Stable,62.6,34.6,2.8,62.6,Stable,True
z_60.0_16.5,10,2024,10,Stable,65.2,31.8,3.0,65.2,Stable,True
z_60.0_16.5,11,2024,11,Stable,61.5,35.3,3.2,61.5,Stable,True
z_60.0_16.5,12,2024,12,Stable,62.4,33.8,3.8,62.4,Stable,True
z_60.0_16.5,1,2025,1,Stable,66.4,29.8,3.8,66.4,Stable,True
z_60.0_16.5,2,2025,2,Stable,66.8,29.3,3.9,66.8,Stable,True
z_60.0_16.5,3,2025,3,Stable,60.8,34.4,4.8,60.8,Stable,True
z_60.0_16.5,4,2025,4,Stable,65.8,29.4,4.8,65.8,Stable,True
z_60.0_16.5,5,2025,5,Stable,64.9,29.7,5.4,64.9,Stable,True
z_60.0_16.5,6,2025,6,Stable,58.4,38.6,3.0,58.4,Stable,True
z_60.0_16.5,7,2025,7,Stable,60.9,36.6,2.5,60.9,Diminution,False
z_60.0_16.5,8,2025,8,Stable,63.0,34.3,2.8,63.0,Stable,True
z_60.0_16.5,10,2025,10,Stable,64.5,32.1,3.4,64.5,Stable,True
z_60.0_16.5,11,2025,11,Stable,61.5,35.3,3.2,61.5,Stable,True
z_60.0_16.5,12,2025,12,Stable,66.7,29.7,3.6,66.7,Stable,True
z_60.0_18.0,2,2023,2,Stable,70.5,29.0,0.5,70.5,Stable,True
z_60.0_18.0,3,2023,3,Stable,71.1,28.1,0.7,71.1,Stable,True
z_60.0_18.0,4,2023,4,Stable,70.2,29.2,0.7,70.2,Stable,True
z_60.0_18.0,5,2023,5,Stable,68.8,30.3,0.9,68.8,Stable,True
z_60.0_18.0,7,2023,7,Stable,65.7,33.7,0.6,65.7,Stable,True
z_60.0_18.0,8,2023,8,Stable,65.9,33.4,0.7,65.9,Stable,True
z_60.0_18.0,9,2023,9,Stable,64.0,35.4,0.6,64.0,Stable,True
z_60.0_18.0,10,2023,10,Stable,64.5,34.9,0.5,64.5,Stable,True
z_60.0_18.0,11,2023,11,Stable,63.3,36.1,0.6,63.3,Stable,True
z_60.0_18.0,12,2023,12,Stable,68.1,31.0,0.9,68.1,Stable,True
z_60.0_18.0,2,2024,2,Stable,72.1,27.5,0.5,72.1,Stable,True
z_60.0_18.0,3,2024,3,Stable,71.5,27.9,0.6,71.5,Stable,True
z_60.0_18.0,4,2024,4,Stable,69.8,29.3,0.8,69.8,Stable,True
z_60.0_18.0,5,2024,5,Stable,68.8,30.3,0.9,68.8,Stable,True
z_60.0_18.0,7,2024,7,Stable,65.7,33.7,0.6,65.7,Stable,True
z_60.0_18.0,8,2024,8,Stable,65.9,33.4,0.7,65.9,Stable,True
z_60.0_18.0,9,2024,9,Stable,66.2,33.2,0.6,66.2,Stable,True
z_60.0_18.0,10,2024,10,Stable,63.1,36.4,0.5,63.1,Stable,True
z_60.0_18.0,11,2024,11,Stable,61.4,38.0,0.5,61.4,Stable,True
z_60.0_18.0,12,2024,12,Stable,68.9,30.5,0.7,68.9,Stable,True
z_60.0_18.0,2,2025,2,Stable,71.6,27.8,0.6,71.6,Stable,True
z_60.0_18.0,3,2025,3,Stable,71.5,27.9,0.6,71.5,Stable,True
z_60.0_18.0,4,2025,4,Stable,70.2,29.2,0.7,70.2,Stable,True
z_60.0_18.0,5,2025,5,Stable,70.9,28.4,0.7,70.9,Stable,True
z_60.0_18.0,7,2025,7,Stable,65.7,33.7,0.6,65.7,Stable,True
z_60.0_18.0,8,2025,8,Stable,65.9,33.4,0.7,65.9,Stable,True
z_60.0_18.0,9,2025,9,Stable,66.3,33.1,0.7,66.3,Stable,True
z_60.0_18.0,10,2025,10,Stable,64.0,35.5,0.5,64.0,Stable,True
z_60.0_18.0,11,2025,11,Stable,62.6,36.9,0.5,62.6,Stable,True
z_60.0_18.0,12,2025,12,Stable,68.9,30.5,0.7,68.9,Stable,True
z_60.0_19.5,1,2023,1,Stable,71.6,27.7,0.7,71.6,Stable,True
z_60.0_19.5,2,2023,2,Stable,71.2,28.2,0.6,71.2,Stable,True
z_60.0_19.5,3,2023,3,Stable,71.8,27.4,0.7,71.8,Stable,True
z_60.0_19.5,4,2023,4,Stable,71.2,28.1,0.7,71.2,Stable,True
z_60.0_19.5,5,2023,5,Stable,70.6,28.5,0.9,70.6,Stable,True
z_60.0_19.5,7,2023,7,Stable,64.6,34.7,0.7,64.6,Stable,True
z_60.0_19.5,8,2023,8,Stable,65.2,34.1,0.6,65.2,Diminution,False
z_60.0_19.5,9,2023,9,Stable,67.8,31.5,0.8,67.8,Stable,True
z_60.0_19.5,10,2023,10,Stable,63.6,35.9,0.5,63.6,Stable,True
z_60.0_19.5,11,2023,11,Stable,67.3,32.0,0.7,67.3,Stable,True
z_60.0_19.5,12,2023,12,Stable,70.3,29.0,0.7,70.3,Stable,True
z_60.0_19.5,1,2024,1,Stable,71.6,27.7,0.7,71.6,Stable,True
z_60.0_19.5,2,2024,2,Stable,71.9,27.4,0.7,71.9,Stable,True
z_60.0_19.5,3,2024,3,Stable,71.8,27.4,0.7,71.8,Diminution,False
z_60.0_19.5,4,2024,4,Stable,71.2,28.1,0.7,71.2,Stable,True
z_60.0_19.5,5,2024,5,Stable,70.7,28.4,0.8,70.7,Stable,True
z_60.0_19.5,7,2024,7,Stable,65.6,33.8,0.5,65.6,Stable,True
z_60.0_19.5,8,2024,8,Stable,65.5,33.8,0.7,65.5,Diminution,False
z_60.0_19.5,9,2024,9,Stable,67.8,31.5,0.8,67.8,Stable,True
z_60.0_19.5,10,2024,10,Stable,65.2,34.1,0.7,65.2,Stable,True
z_60.0_19.5,11,2024,11,Stable,67.6,31.7,0.6,67.6,Stable,True
z_60.0_19.5,12,2024,12,Stable,70.1,29.3,0.7,70.1,Stable,True
z_60.0_19.5,1,2025,1,Stable,72.9,26.5,0.6,72.9,Stable,True
z_60.0_19.5,2,2025,2,Stable,71.9,27.4,0.7,71.9,Stable,True
z_60.0_19.5,3,2025,3,Stable,71.8,27.4,0.7,71.8,Diminution,False
z_60.0_19.5,4,2025,4,Stable,67.7,31.4,0.9,67.7,Stable,True
z_60.0_19.5,5,2025,5,Stable,70.6,28.5,0.9,70.6,Stable,True
z_60.0_19.5,7,2025,7,Stable,64.6,34.7,0.7,64.6,Stable,True
z_60.0_19.5,8,2025,8,Stable,65.5,33.8,0.7,65.5,Diminution,False
z_60.0_19.5,9,2025,9,Stable,67.8,31.5,0.8,67.8,Stable,True
z_60.0_19.5,10,2025,10,Stable,64.4,35.0,0.6,64.4,Stable,True
z_60.0_19.5,11,2025,11,Stable,67.3,32.0,0.7,67.3,Stable,True
z_60.0_19.5,12,2025,12,Stable,70.3,29.0,0.7,70.3,Stable,True
z_60.0_21.0,2,2023,2,Stable,73.4,26.0,0.6,73.4,Stable,True
z_60.0_21.0,3,2023,3,Stable,76.3,23.1,0.6,76.3,Stable,True
z_60.0_21.0,4,2023,4,Stable,72.4,26.3,1.3,72.4,Diminution,False
z_60.0_21.0,5,2023,5,Stable,65.6,32.6,1.9,65.6,Stable,True
z_60.0_21.0,6,2023,6,Stable,66.7,32.2,1.1,66.7,Stable,True
z_60.0_21.0,7,2023,7,Stable,69.8,29.6,0.6,69.8,Stable,True
z_60.0_21.0,8,2023,8,Stable,66.3,32.7,1.0,66.3,Stable,True
z_60.0_21.0,9,2023,9,Stable,66.1,32.6,1.3,66.1,Stable,True
z_60.0_21.0,10,2023,10,Stable,62.9,36.4,0.7,62.9,Stable,True
z_60.0_21.0,11,2023,11,Stable,65.2,34.1,0.7,65.2,Diminution,False
z_60.0_21.0,12,2023,12,Stable,66.5,32.8,0.7,66.5,Stable,True
z_60.0_21.0,2,2024,2,Stable,68.7,30.7,0.5,68.7,Stable,True
z_60.0_21.0,3,2024,3,Stable,59.8,39.8,0.4,59.8,Stable,True
z_60.0_21.0,4,2024,4,Stable,67.1,32.2,0.7,67.1,Diminution,False
z_60.0_21.0,5,2024,5,Stable,70.6,28.5,0.9,70.6,Stable,True
z_60.0_21.0,6,2024,6,Stable,69.9,29.5,0.6,69.9,Augmentation,False
z_60.0_21.0,7,2024,7,Stable,62.9,36.4,0.8,62.9,Stable,True
z_60.0_21.0,8,2024,8,Stable,57.5,41.0,1.5,57.5,Stable,True
z_60.0_21.0,9,2024,9,Stable,64.1,33.4,2.5,64.1,Stable,True
z_60.0_21.0,10,2024,10,Stable,64.7,34.6,0.7,64.7,Stable,True
z_60.0_21.0,11,2024,11,Stable,67.3,32.0,0.7,67.3,Augmentation,False
z_60.0_21.0,12,2024,12,Stable,60.6,37.1,2.2,60.6,Stable,True
z_60.0_21.0,2,2025,2,Stable,72.7,26.0,1.4,72.7,Stable,True
